Date ,Hour,  Time,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) ,Weighted MCP (Rs/MWh)
16-12-2021,23,22:45 - 23:00,6800.30,14788.10,5107.90,5107.90,2270.53,2270.53
16-12-2021,24,23:00 - 23:15,6402.20,15895.90,5209.60,5209.60,2089.91,2089.91
16-12-2021,24,23:15 - 23:30,6371.10,16162.10,5213.70,5213.70,2044.17,2044.17
16-12-2021,24,23:30 - 23:45,6492.50,17065.40,5337.90,5337.90,2035.60,2035.60
16-12-2021,24,23:45 - 24:00,6483.00,17377.30,5397.79,5397.79,2000.40,2000.40
17-12-2021,1,00:00 - 00:15,6436.50,13698.50,5299.89,5299.89,2000.55,2000.55
17-12-2021,1,00:15 - 00:30,6393.00,14448.10,5394.60,5394.60,1999.85,1999.85
17-12-2021,1,00:30 - 00:45,6346.40,15015.20,5347.90,5347.90,1999.74,1999.74
17-12-2021,1,00:45 - 01:00,6295.60,15937.00,5296.70,5296.70,1999.55,1999.55
17-12-2021,2,01:00 - 01:15,6191.90,17008.70,5193.59,5193.59,1999.33,1999.33
17-12-2021,2,01:15 - 01:30,6175.10,17801.50,5177.40,5177.40,1999.26,1999.26
17-12-2021,2,01:30 - 01:45,6030.30,18543.60,5033.00,5033.00,1999.12,1999.12
17-12-2021,2,01:45 - 02:00,6008.50,18776.50,5010.80,5010.80,1999.04,1999.04
17-12-2021,3,02:00 - 02:15,6032.30,18892.00,5039.00,5039.00,1999.06,1999.06
17-12-2021,3,02:15 - 02:30,6101.20,18980.00,5108.20,5108.20,1999.07,1999.07
17-12-2021,3,02:30 - 02:45,6017.90,19171.90,5219.70,5219.70,1799.32,1799.32
17-12-2021,3,02:45 - 03:00,6040.60,19174.00,5242.60,5242.60,1799.28,1799.28
17-12-2021,4,03:00 - 03:15,6014.30,19307.30,5227.50,5227.50,1799.15,1799.15
17-12-2021,4,03:15 - 03:30,6059.90,19428.40,5273.20,5273.20,1799.09,1799.09
17-12-2021,4,03:30 - 03:45,6062.00,19342.50,5275.50,5275.50,1799.01,1799.01
17-12-2021,4,03:45 - 04:00,6010.90,19370.50,5227.60,5227.60,1739.92,1739.92
17-12-2021,5,04:00 - 04:15,5982.90,19264.30,5186.40,5186.40,1797.06,1797.06
17-12-2021,5,04:15 - 04:30,6139.60,18610.20,5343.30,5343.30,1799.50,1799.50
17-12-2021,5,04:30 - 04:45,6250.20,18144.10,5259.20,5259.20,1999.37,1999.37
17-12-2021,5,04:45 - 05:00,6576.40,17057.40,5685.40,5685.40,1999.81,1999.81
17-12-2021,6,05:00 - 05:15,7104.10,15096.00,5346.20,5346.20,2239.68,2239.68
17-12-2021,6,05:15 - 05:30,7244.70,13185.90,5515.10,5515.10,2538.31,2538.31
17-12-2021,6,05:30 - 05:45,6962.80,11768.80,5469.50,5469.50,2689.42,2689.42
17-12-2021,6,05:45 - 06:00,7454.20,11584.50,5803.10,5803.10,2819.63,2819.63
17-12-2021,7,06:00 - 06:15,8411.70,10645.60,6891.00,6891.00,3415.45,3415.45
17-12-2021,7,06:15 - 06:30,9827.90,10493.40,8279.90,8279.90,3499.83,3499.83
17-12-2021,7,06:30 - 06:45,10883.60,9662.80,8530.50,8530.50,3989.71,3989.71
17-12-2021,7,06:45 - 07:00,12039.30,9176.60,8571.20,8571.20,5408.51,5408.51
17-12-2021,8,07:00 - 07:15,12688.70,9816.30,9327.80,9327.80,5109.57,5109.57
17-12-2021,8,07:15 - 07:30,13417.80,10511.60,10091.10,10091.10,5500.06,5500.06
17-12-2021,8,07:30 - 07:45,13853.80,10604.20,10221.70,10221.70,5501.11,5501.11
17-12-2021,8,07:45 - 08:00,15326.30,10667.90,10248.69,10248.69,5507.78,5507.78
17-12-2021,9,08:00 - 08:15,16202.20,10904.40,10612.20,10612.20,6100.78,6100.78
17-12-2021,9,08:15 - 08:30,16138.90,11023.80,10731.60,10731.60,6100.91,6100.91
17-12-2021,9,08:30 - 08:45,15797.60,11040.80,10836.70,10836.70,6384.48,6384.48
17-12-2021,9,08:45 - 09:00,15042.90,11155.80,10783.30,10783.30,5506.98,5506.98
17-12-2021,10,09:00 - 09:15,14780.60,11257.10,10770.80,10770.80,4600.39,4600.39
17-12-2021,10,09:15 - 09:30,14494.70,10745.80,10373.30,10373.30,5500.31,5500.31
17-12-2021,10,09:30 - 09:45,14939.10,10438.70,10066.20,10066.20,5500.65,5500.65
17-12-2021,10,09:45 - 10:00,14353.00,10105.00,9732.50,9732.50,5500.56,5500.56
17-12-2021,11,10:00 - 10:15,12962.80,9878.10,9420.30,9420.30,5109.89,5109.89
17-12-2021,11,10:15 - 10:30,12584.00,9365.40,8797.60,8797.60,5500.13,5500.13
17-12-2021,11,10:30 - 10:45,12048.90,9432.20,8696.40,8696.40,5109.09,5109.09
17-12-2021,11,10:45 - 11:00,11584.90,9703.80,8579.30,8579.30,4494.34,4494.34
17-12-2021,12,11:00 - 11:15,10870.20,9852.70,8159.89,8159.89,3780.30,3780.30
17-12-2021,12,11:15 - 11:30,10220.40,9874.00,7929.26,7929.26,3600.27,3600.27
17-12-2021,12,11:30 - 11:45,9325.60,10036.40,7481.00,7481.00,3300.33,3300.33
17-12-2021,12,11:45 - 12:00,9228.20,10079.50,7344.30,7344.30,3419.10,3419.10
17-12-2021,13,12:00 - 12:15,9113.60,10357.50,7395.90,7395.90,3151.30,3151.30
17-12-2021,13,12:15 - 12:30,9116.80,10420.00,7338.50,7338.50,3250.81,3250.81
17-12-2021,13,12:30 - 12:45,8524.10,11040.50,7085.00,7085.00,2950.92,2950.92
17-12-2021,13,12:45 - 13:00,8548.10,11728.70,6750.70,6750.70,3000.93,3000.93
17-12-2021,14,13:00 - 13:15,7867.90,12637.10,6640.60,6640.60,2819.70,2819.70
17-12-2021,14,13:15 - 13:30,8300.00,13409.80,6938.10,6938.10,2705.98,2705.98
17-12-2021,14,13:30 - 13:45,8684.20,13276.80,7324.10,7324.10,2705.65,2705.65
17-12-2021,14,13:45 - 14:00,8538.30,13729.40,7127.10,7127.10,2579.81,2579.81
17-12-2021,15,14:00 - 14:15,7937.30,14387.60,6517.00,6517.00,2538.13,2538.13
17-12-2021,15,14:15 - 14:30,8071.10,14023.10,6650.80,6650.80,2538.54,2538.54
17-12-2021,15,14:30 - 14:45,8642.20,14135.00,7115.70,7115.70,2669.02,2669.02
17-12-2021,15,14:45 - 15:00,8771.40,13915.10,7244.90,7244.90,2669.17,2669.17
17-12-2021,16,15:00 - 15:15,8845.70,13672.50,7388.40,7388.40,2705.98,2705.98
17-12-2021,16,15:15 - 15:30,9526.00,13192.60,7760.60,7760.60,3000.08,3000.08
17-12-2021,16,15:30 - 15:45,10515.90,12761.10,8089.30,8089.30,3318.36,3318.36
17-12-2021,16,15:45 - 16:00,11226.90,12100.70,8775.10,8775.10,3421.18,3421.18
17-12-2021,17,16:00 - 16:15,11487.70,12170.60,9636.30,9636.30,3415.61,3415.61
17-12-2021,17,16:15 - 16:30,12522.80,11630.20,10231.18,10231.18,3550.39,3550.39
17-12-2021,17,16:30 - 16:45,13608.50,10976.90,10177.20,10177.20,4520.97,4520.97
17-12-2021,17,16:45 - 17:00,14129.50,10671.10,10101.30,10101.30,6020.53,6020.53
17-12-2021,18,17:00 - 17:15,13838.70,10192.50,9616.10,9616.10,6123.23,6123.23
17-12-2021,18,17:15 - 17:30,13859.30,9146.30,8731.20,8731.20,7082.87,7082.87
17-12-2021,18,17:30 - 17:45,13946.70,8523.30,8114.10,8114.10,8000.26,8000.26
17-12-2021,18,17:45 - 18:00,13450.10,8470.90,8061.70,8061.70,8150.12,8150.12
17-12-2021,19,18:00 - 18:15,13508.80,8510.20,8121.00,8121.00,8117.16,8117.16
17-12-2021,19,18:15 - 18:30,13448.10,8537.20,8148.00,8148.00,8141.73,8141.73
17-12-2021,19,18:30 - 18:45,12993.20,8656.50,8267.30,8267.30,8114.96,8114.96
17-12-2021,19,18:45 - 19:00,11680.50,8627.70,7970.20,7970.20,5999.73,5999.73
17-12-2021,20,19:00 - 19:15,10147.70,8223.80,7455.30,7455.30,5189.94,5189.94
17-12-2021,20,19:15 - 19:30,10245.10,8150.60,7322.70,7322.70,5109.71,5109.71
17-12-2021,20,19:30 - 19:45,9996.70,8244.30,7370.70,7370.70,4750.79,4750.79
17-12-2021,20,19:45 - 20:00,9730.10,8420.70,7513.30,7513.30,4620.28,4620.28
17-12-2021,21,20:00 - 20:15,9628.20,9265.50,8009.88,8009.88,4000.99,4000.99
17-12-2021,21,20:15 - 20:30,9223.70,9551.30,7620.90,7620.90,3648.15,3648.15
17-12-2021,21,20:30 - 20:45,8857.50,9862.50,7634.36,7634.36,3500.57,3500.57
17-12-2021,21,20:45 - 21:00,8623.90,10066.00,7687.80,7687.80,3500.05,3500.05
17-12-2021,22,21:00 - 21:15,8054.20,10920.70,6680.60,6680.60,3479.62,3479.62
17-12-2021,22,21:15 - 21:30,7714.80,11948.90,6367.30,6367.30,3415.51,3415.51
17-12-2021,22,21:30 - 21:45,7092.20,12471.90,5894.50,5894.50,3185.27,3185.27
17-12-2021,22,21:45 - 22:00,6673.90,13621.40,5574.00,5574.00,2819.31,2819.31
17-12-2021,23,22:00 - 22:15,6583.80,14312.50,4981.30,4981.30,2624.79,2624.79
17-12-2021,23,22:15 - 22:30,6478.40,14405.70,4908.00,4908.00,2559.13,2559.13
17-12-2021,23,22:30 - 22:45,6455.20,14343.70,4897.60,4897.60,2538.63,2538.63
17-12-2021,23,22:45 - 23:00,6272.10,14667.00,4838.80,4838.80,2411.98,2411.98
17-12-2021,24,23:00 - 23:15,6297.60,15828.90,4720.00,4720.00,2239.07,2239.07
17-12-2021,24,23:15 - 23:30,6335.10,15985.40,4790.30,4790.30,2156.34,2156.34
17-12-2021,24,23:30 - 23:45,6284.50,16335.70,5027.90,5027.90,2150.55,2150.55
17-12-2021,24,23:45 - 24:00,6214.80,16658.60,5100.00,5100.00,2035.25,2035.25
18-12-2021,1,00:00 - 00:15,6574.10,14648.20,5423.20,5423.20,2033.23,2033.23
18-12-2021,1,00:15 - 00:30,6504.40,15358.80,5512.80,5512.80,1999.90,1999.90
18-12-2021,1,00:30 - 00:45,6483.30,16126.80,5502.10,5502.10,1999.66,1999.66
18-12-2021,1,00:45 - 01:00,6428.90,16988.80,5447.30,5447.30,1999.41,1999.41
18-12-2021,2,01:00 - 01:15,6401.90,17954.80,5419.90,5419.90,1999.24,1999.24
18-12-2021,2,01:15 - 01:30,6426.40,18840.50,5445.00,5445.00,1999.02,1999.02
18-12-2021,2,01:30 - 01:45,6416.00,19574.50,5474.60,5474.60,1899.96,1899.96
18-12-2021,2,01:45 - 02:00,6389.30,19729.50,5447.90,5447.90,1899.87,1899.87
18-12-2021,3,02:00 - 02:15,6231.20,20101.60,5457.10,5457.10,1723.69,1723.69
18-12-2021,3,02:15 - 02:30,6250.40,20210.60,5476.10,5476.10,1723.48,1723.48
18-12-2021,3,02:30 - 02:45,6242.90,20281.50,5468.60,5468.60,1723.30,1723.30
18-12-2021,3,02:45 - 03:00,6251.30,20327.60,5476.60,5476.60,1723.26,1723.26
18-12-2021,4,03:00 - 03:15,6333.40,20332.90,5558.90,5558.90,1723.59,1723.59
18-12-2021,4,03:15 - 03:30,6338.00,20336.90,5564.10,5564.10,1723.68,1723.68
18-12-2021,4,03:30 - 03:45,6394.90,20397.90,5621.10,5621.10,1723.59,1723.59
18-12-2021,4,03:45 - 04:00,6345.60,20311.80,5572.00,5572.00,1723.56,1723.56
18-12-2021,5,04:00 - 04:15,6596.20,20682.10,5835.20,5835.20,1699.97,1699.97
18-12-2021,5,04:15 - 04:30,6732.90,19916.70,5756.30,5756.30,1999.03,1999.03
18-12-2021,5,04:30 - 04:45,6890.50,19300.00,5905.00,5905.00,1999.64,1999.64
18-12-2021,5,04:45 - 05:00,7133.80,18398.20,5868.70,5868.70,2004.15,2004.15
18-12-2021,6,05:00 - 05:15,7288.20,16263.20,5597.00,5597.00,2411.60,2411.60
18-12-2021,6,05:15 - 05:30,7441.40,14495.80,5875.40,5875.40,2539.27,2539.27
18-12-2021,6,05:30 - 05:45,7256.90,12930.10,5798.00,5798.00,2720.97,2720.97
18-12-2021,6,05:45 - 06:00,7649.40,12330.70,6130.90,6130.90,2838.16,2838.16
18-12-2021,7,06:00 - 06:15,7819.40,11124.60,6704.10,6704.10,3306.72,3306.72
18-12-2021,7,06:15 - 06:30,8780.90,11035.20,7575.80,7575.80,3421.18,3421.18
18-12-2021,7,06:30 - 06:45,10205.20,10395.30,8515.81,8515.81,3780.23,3780.23
18-12-2021,7,06:45 - 07:00,11241.60,9971.60,8774.62,8774.62,4200.14,4200.14
18-12-2021,8,07:00 - 07:15,12722.40,10676.60,9873.40,9873.40,4494.96,4494.96
18-12-2021,8,07:15 - 07:30,13976.80,11356.60,10770.10,10770.10,5500.87,5500.87
18-12-2021,8,07:30 - 07:45,14284.40,11521.00,11072.50,11072.50,5500.52,5500.52
18-12-2021,8,07:45 - 08:00,15610.50,11446.80,10998.30,10998.30,5505.93,5505.93
18-12-2021,9,08:00 - 08:15,15893.50,11755.30,11340.80,11340.80,5506.61,5506.61
18-12-2021,9,08:15 - 08:30,16038.90,12316.30,11901.61,11901.61,5505.51,5505.51
18-12-2021,9,08:30 - 08:45,15801.70,12918.00,12519.50,12519.50,5501.48,5501.48
18-12-2021,9,08:45 - 09:00,15176.00,13354.50,12408.35,12408.35,4250.40,4250.40
18-12-2021,10,09:00 - 09:15,14401.20,12782.80,11887.00,11887.00,3989.88,3989.88
18-12-2021,10,09:15 - 09:30,14755.20,12841.70,12026.50,12026.50,4494.50,4494.50
18-12-2021,10,09:30 - 09:45,14910.90,12537.20,11874.10,11874.10,5500.20,5500.20
18-12-2021,10,09:45 - 10:00,14420.90,12046.20,11333.10,11333.10,5500.47,5500.47
18-12-2021,11,10:00 - 10:15,12480.00,12052.50,10193.58,10193.58,3600.51,3600.51
18-12-2021,11,10:15 - 10:30,12369.70,11558.50,9828.60,9828.60,3749.49,3749.49
18-12-2021,11,10:30 - 10:45,11947.50,10970.00,9256.30,9256.30,3989.09,3989.09
18-12-2021,11,10:45 - 11:00,11651.20,10714.40,8944.21,8944.21,4000.29,4000.29
18-12-2021,12,11:00 - 11:15,10767.50,10401.80,8590.60,8590.60,3800.06,3800.06
18-12-2021,12,11:15 - 11:30,10369.90,10460.20,8354.13,8354.13,3650.80,3650.80
18-12-2021,12,11:30 - 11:45,9682.50,10406.70,8035.90,8035.90,3499.64,3499.64
18-12-2021,12,11:45 - 12:00,9209.30,10707.30,7602.50,7602.50,3493.78,3493.78
18-12-2021,13,12:00 - 12:15,9023.00,11146.60,7336.50,7336.50,3421.36,3421.36
18-12-2021,13,12:15 - 12:30,8678.90,11597.40,6991.40,6991.40,3415.29,3415.29
18-12-2021,13,12:30 - 12:45,8216.20,12213.90,6657.40,6657.40,3190.28,3190.28
18-12-2021,13,12:45 - 13:00,8214.60,12792.30,6819.60,6819.60,2929.98,2929.98
18-12-2021,14,13:00 - 13:15,7293.60,13998.70,6504.20,6504.20,2539.92,2539.92
18-12-2021,14,13:15 - 13:30,7405.20,14809.30,6374.20,6374.20,2538.29,2538.29
18-12-2021,14,13:30 - 13:45,8064.70,15355.80,7033.70,7033.70,2538.45,2538.45
18-12-2021,14,13:45 - 14:00,7971.00,15685.50,6748.00,6748.00,2538.03,2538.03
18-12-2021,15,14:00 - 14:15,7787.90,15805.40,6687.60,6687.60,2411.52,2411.52
18-12-2021,15,14:15 - 14:30,7768.00,15847.40,6682.70,6682.70,2359.16,2359.16
18-12-2021,15,14:30 - 14:45,7929.80,15554.20,6844.50,6844.50,2359.97,2359.97
18-12-2021,15,14:45 - 15:00,8120.60,15049.40,7020.30,7020.30,2411.44,2411.44
18-12-2021,16,15:00 - 15:15,8946.50,14544.10,7874.80,7874.80,2579.43,2579.43
18-12-2021,16,15:15 - 15:30,9862.40,14409.50,8396.00,8396.00,2800.96,2800.96
18-12-2021,16,15:30 - 15:45,10645.10,14401.90,9049.10,9049.10,2819.99,2819.99
18-12-2021,16,15:45 - 16:00,11372.60,13733.50,9370.40,9370.40,3151.30,3151.30
18-12-2021,17,16:00 - 16:15,11821.60,12898.40,10142.20,10142.20,3199.21,3199.21
18-12-2021,17,16:15 - 16:30,12386.70,12334.10,10425.01,10425.01,3500.69,3500.69
18-12-2021,17,16:30 - 16:45,12973.10,11568.80,10480.40,10480.40,4494.78,4494.78
18-12-2021,17,16:45 - 17:00,12766.80,11259.10,10286.00,10286.00,5109.45,5109.45
18-12-2021,18,17:00 - 17:15,12787.30,10794.10,9943.70,9943.70,5502.23,5502.23
18-12-2021,18,17:15 - 17:30,12631.10,9828.10,9041.04,9041.04,5508.34,5508.34
18-12-2021,18,17:30 - 17:45,12781.60,9208.50,8794.60,8794.60,8000.24,8000.24
18-12-2021,18,17:45 - 18:00,12029.10,9037.60,8441.20,8441.20,6478.46,6478.46
18-12-2021,19,18:00 - 18:15,13222.90,9031.30,8627.40,8627.40,8000.95,8000.95
18-12-2021,19,18:15 - 18:30,13058.90,9034.20,8630.30,8630.30,9111.07,9111.07
18-12-2021,19,18:30 - 18:45,12664.00,9145.20,8741.30,8741.30,8000.79,8000.79
18-12-2021,19,18:45 - 19:00,11306.60,9084.80,8279.70,8279.70,5190.55,5190.55
18-12-2021,20,19:00 - 19:15,9883.30,8859.50,7734.40,7734.40,4810.65,4810.65
18-12-2021,20,19:15 - 19:30,9346.20,8957.60,7478.70,7478.70,4290.00,4290.00
18-12-2021,20,19:30 - 19:45,9119.50,8997.80,7464.30,7464.30,4050.03,4050.03
18-12-2021,20,19:45 - 20:00,9090.30,9361.60,7676.10,7676.10,4000.25,4000.25
18-12-2021,21,20:00 - 20:15,8939.10,10285.10,7869.00,7869.00,3552.71,3552.71
18-12-2021,21,20:15 - 20:30,9023.50,10621.90,7953.00,7953.00,3591.73,3591.73
18-12-2021,21,20:30 - 20:45,8759.20,11093.90,7891.80,7891.80,3493.76,3493.76
18-12-2021,21,20:45 - 21:00,8486.10,11458.80,7618.70,7618.70,3491.25,3491.25
18-12-2021,22,21:00 - 21:15,7927.00,12256.40,6850.80,6850.80,3185.88,3185.88
18-12-2021,22,21:15 - 21:30,7615.00,13360.40,6673.58,6673.58,3000.30,3000.30
18-12-2021,22,21:30 - 21:45,6861.30,14511.60,6048.40,6048.40,2819.41,2819.41
18-12-2021,22,21:45 - 22:00,6589.20,14901.70,5820.80,5820.80,2705.54,2705.54
18-12-2021,23,22:00 - 22:15,6127.10,15783.70,4722.20,4722.20,2500.75,2500.75
18-12-2021,23,22:15 - 22:30,5956.10,15705.50,4634.55,4634.55,2400.68,2400.68
18-12-2021,23,22:30 - 22:45,5692.20,16301.80,4391.10,4391.10,2300.93,2300.93
18-12-2021,23,22:45 - 23:00,5500.10,16732.60,4426.80,4426.80,2035.79,2035.79
18-12-2021,24,23:00 - 23:15,5761.10,17237.60,4678.70,4678.70,2033.70,2033.70
18-12-2021,24,23:15 - 23:30,5909.20,17828.10,4866.70,4866.70,2010.89,2010.89
18-12-2021,24,23:30 - 23:45,5846.50,18242.80,5181.40,5181.40,2000.06,2000.06
18-12-2021,24,23:45 - 24:00,5697.30,18507.50,5037.60,5037.60,1999.63,1999.63
19-12-2021,1,00:00 - 00:15,5839.90,16471.90,4850.29,4850.29,1999.18,1999.18
19-12-2021,1,00:15 - 00:30,5867.80,17080.60,4878.19,4878.19,1999.08,1999.08
19-12-2021,1,00:30 - 00:45,5933.10,17826.70,4948.30,4948.30,1990.91,1990.91
19-12-2021,1,00:45 - 01:00,5874.90,18809.60,4973.30,4973.30,1875.41,1875.41
19-12-2021,2,01:00 - 01:15,5743.00,19808.60,5018.80,5018.80,1738.15,1738.15
19-12-2021,2,01:15 - 01:30,5819.70,20645.00,5095.70,5095.70,1723.67,1723.67
19-12-2021,2,01:30 - 01:45,5822.40,21457.70,5098.30,5098.30,1723.69,1723.69
19-12-2021,2,01:45 - 02:00,5792.60,21640.40,5068.50,5068.50,1723.38,1723.38
19-12-2021,3,02:00 - 02:15,5721.00,22620.60,5021.90,5021.90,1700.18,1700.18
19-12-2021,3,02:15 - 02:30,5677.50,22745.50,5012.00,5012.00,1643.31,1643.31
19-12-2021,3,02:30 - 02:45,5675.00,22749.50,5009.80,5009.80,1640.76,1640.76
19-12-2021,3,02:45 - 03:00,5683.80,22970.70,5018.60,5018.60,1640.20,1640.20
19-12-2021,4,03:00 - 03:15,5753.80,22883.80,5089.00,5089.00,1640.98,1640.98
19-12-2021,4,03:15 - 03:30,5776.10,22878.90,5111.30,5111.30,1643.04,1643.04
19-12-2021,4,03:30 - 03:45,5825.20,22945.20,5160.40,5160.40,1640.64,1640.64
19-12-2021,4,03:45 - 04:00,5837.10,22920.40,5172.30,5172.30,1640.43,1640.43
19-12-2021,5,04:00 - 04:15,6045.40,23142.90,5350.00,5350.00,1660.95,1660.95
19-12-2021,5,04:15 - 04:30,6053.60,22288.60,5321.80,5321.80,1796.58,1796.58
19-12-2021,5,04:30 - 04:45,5918.30,21769.00,5132.10,5132.10,1800.38,1800.38
19-12-2021,5,04:45 - 05:00,5943.40,20786.70,5066.20,5066.20,1999.06,1999.06
19-12-2021,6,05:00 - 05:15,6321.80,18403.10,5443.10,5443.10,1999.97,1999.97
19-12-2021,6,05:15 - 05:30,6413.10,16619.10,5240.10,5240.10,2341.78,2341.78
19-12-2021,6,05:30 - 05:45,6378.10,14983.60,5128.80,5128.80,2538.21,2538.21
19-12-2021,6,05:45 - 06:00,6585.80,13644.30,5237.20,5237.20,2559.59,2559.59
19-12-2021,7,06:00 - 06:15,6714.30,12408.00,6006.30,6006.30,2823.53,2823.53
19-12-2021,7,06:15 - 06:30,7039.50,12290.90,6339.50,6339.50,2823.92,2823.92
19-12-2021,7,06:30 - 06:45,8060.50,11616.40,7145.00,7145.00,3390.88,3390.88
19-12-2021,7,06:45 - 07:00,9075.30,11721.70,8038.20,8038.20,3421.94,3421.94
19-12-2021,8,07:00 - 07:15,9944.20,12530.40,8741.70,8741.70,3500.35,3500.35
19-12-2021,8,07:15 - 07:30,10825.40,13146.20,9408.11,9408.11,3660.62,3660.62
19-12-2021,8,07:30 - 07:45,11188.10,13168.60,9668.50,9668.50,3737.37,3737.37
19-12-2021,8,07:45 - 08:00,11865.10,13042.20,10050.09,10050.09,4000.05,4000.05
19-12-2021,9,08:00 - 08:15,12887.00,13869.50,10738.66,10738.66,4000.63,4000.63
19-12-2021,9,08:15 - 08:30,13029.60,14409.20,11124.90,11124.90,3989.74,3989.74
19-12-2021,9,08:30 - 08:45,12656.50,14968.50,11271.43,11271.43,3600.79,3600.79
19-12-2021,9,08:45 - 09:00,12163.30,14462.10,10851.64,10851.64,3500.98,3500.98
19-12-2021,10,09:00 - 09:15,11683.20,14113.00,10177.90,10177.90,3415.30,3415.30
19-12-2021,10,09:15 - 09:30,11449.00,13808.80,9949.69,9949.69,3400.57,3400.57
19-12-2021,10,09:30 - 09:45,11598.50,13820.20,10116.30,10116.30,3415.50,3415.50
19-12-2021,10,09:45 - 10:00,11219.30,13192.00,9719.49,9719.49,3500.37,3500.37
19-12-2021,11,10:00 - 10:15,10122.20,13560.10,8355.10,8355.10,3415.95,3415.95
19-12-2021,11,10:15 - 10:30,9792.00,13441.70,8057.10,8057.10,3421.47,3421.47
19-12-2021,11,10:30 - 10:45,9385.60,12938.10,7652.00,7652.00,3421.64,3421.64
19-12-2021,11,10:45 - 11:00,9038.30,13419.40,7372.90,7372.90,3244.89,3244.89
19-12-2021,12,11:00 - 11:15,8451.00,14051.90,7760.50,7760.50,2823.91,2823.91
19-12-2021,12,11:15 - 11:30,7992.60,14131.20,7303.10,7303.10,2823.23,2823.23
19-12-2021,12,11:30 - 11:45,7760.70,14216.40,7212.59,7212.59,2750.51,2750.51
19-12-2021,12,11:45 - 12:00,7681.20,14414.60,7266.70,7266.70,2600.91,2600.91
19-12-2021,13,12:00 - 12:15,7608.00,14939.80,7316.80,7316.80,2543.23,2543.23
19-12-2021,13,12:15 - 12:30,7482.60,15378.70,7191.40,7191.40,2543.09,2543.09
19-12-2021,13,12:30 - 12:45,7379.70,15928.30,6642.79,6642.79,2400.87,2400.87
19-12-2021,13,12:45 - 13:00,7389.70,16065.20,6658.23,6658.23,2400.50,2400.50
19-12-2021,14,13:00 - 13:15,7041.10,17070.50,6070.60,6070.60,2000.69,2000.69
19-12-2021,14,13:15 - 13:30,6840.40,17627.90,5877.10,5877.10,1999.53,1999.53
19-12-2021,14,13:30 - 13:45,7085.70,18237.60,6122.40,6122.40,1999.77,1999.77
19-12-2021,14,13:45 - 14:00,6683.10,18739.20,5719.80,5719.80,1999.25,1999.25
19-12-2021,15,14:00 - 14:15,6644.30,18804.00,5689.70,5689.70,1999.21,1999.21
19-12-2021,15,14:15 - 14:30,6621.40,18623.30,5666.80,5666.80,1999.34,1999.34
19-12-2021,15,14:30 - 14:45,6967.20,18615.20,5984.60,5984.60,2167.11,2167.11
19-12-2021,15,14:45 - 15:00,7026.80,18195.30,6045.40,6045.40,2129.95,2129.95
19-12-2021,16,15:00 - 15:15,7263.90,17621.70,6288.90,6288.90,2411.18,2411.18
19-12-2021,16,15:15 - 15:30,7285.70,17000.70,6255.50,6255.50,2517.15,2517.15
19-12-2021,16,15:30 - 15:45,6954.50,16441.40,6667.40,6667.40,2532.34,2532.34
19-12-2021,16,15:45 - 16:00,7145.70,15272.60,6858.60,6858.60,2538.74,2538.74
19-12-2021,17,16:00 - 16:15,8472.40,13757.80,7774.30,7774.30,2798.68,2798.68
19-12-2021,17,16:15 - 16:30,8736.00,12957.70,7986.30,7986.30,2823.62,2823.62
19-12-2021,17,16:30 - 16:45,9216.40,12210.30,8126.90,8126.90,3050.81,3050.81
19-12-2021,17,16:45 - 17:00,8789.30,11984.70,7918.60,7918.60,2944.28,2944.28
19-12-2021,18,17:00 - 17:15,8759.90,11784.40,7283.00,7283.00,3209.12,3209.12
19-12-2021,18,17:15 - 17:30,8533.00,11037.70,7002.90,7002.90,3415.41,3415.41
19-12-2021,18,17:30 - 17:45,8653.60,10283.90,6870.60,6870.60,3989.22,3989.22
19-12-2021,18,17:45 - 18:00,8379.40,10065.70,6568.40,6568.40,3715.20,3715.20
19-12-2021,19,18:00 - 18:15,9615.50,10031.40,7321.82,7321.82,4402.63,4402.63
19-12-2021,19,18:15 - 18:30,9973.20,9836.40,7396.88,7396.88,5139.12,5139.12
19-12-2021,19,18:30 - 18:45,9684.00,9967.20,7423.20,7423.20,4540.58,4540.58
19-12-2021,19,18:45 - 19:00,8337.80,10161.80,6895.80,6895.80,3969.90,3969.90
19-12-2021,20,19:00 - 19:15,6919.80,9949.30,6098.70,6098.70,3660.42,3660.42
19-12-2021,20,19:15 - 19:30,6436.30,9720.60,5907.00,5907.00,3500.07,3500.07
19-12-2021,20,19:30 - 19:45,5682.30,9895.40,5182.40,5182.40,3450.43,3450.43
19-12-2021,20,19:45 - 20:00,5766.20,10079.40,5253.70,5253.70,3479.41,3479.41
19-12-2021,21,20:00 - 20:15,5984.60,10783.30,5490.60,5490.60,3475.40,3475.40
19-12-2021,21,20:15 - 20:30,6197.10,11054.80,5703.10,5703.10,3479.80,3479.80
19-12-2021,21,20:30 - 20:45,6186.10,11905.10,5785.69,5785.69,3200.59,3200.59
19-12-2021,21,20:45 - 21:00,6081.90,12723.90,5719.10,5719.10,3064.29,3064.29
19-12-2021,22,21:00 - 21:15,5896.50,13289.20,5451.30,5451.30,2823.55,2823.55
19-12-2021,22,21:15 - 21:30,5740.70,14387.10,5339.80,5339.80,2746.74,2746.74
