Date,Hour,Time Block,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *,Weighted MCP (Rs/MWh)
15-02-2021,12,11:45 - 12:00,11297,9844.4,8324.8,8324.8,3700.74,3700.74
15-02-2021,13,12:00 - 12:15,11089.7,9880.4,8340.7,8340.7,3529.06,3529.06
15-02-2021,13,12:15 - 12:30,11286.7,9563,8267.8,8267.8,3821.54,3821.54
15-02-2021,13,12:30 - 12:45,10991.3,9585.5,8208.8,8208.8,3900.49,3900.49
15-02-2021,13,12:45 - 13:00,10449.2,9676.2,8156.8,8156.8,3600.74,3600.74
15-02-2021,14,13:00 - 13:15,9895,10875.8,7964.4,7964.4,3200.25,3200.25
15-02-2021,14,13:15 - 13:30,9754.5,10911.4,7975.9,7975.9,3042.65,3042.65
15-02-2021,14,13:30 - 13:45,9628.4,11549.7,7998.7,7998.71,2950.18,2950.18
15-02-2021,14,13:45 - 14:00,9691.8,12227.5,8133.9,8133.9,2883.5,2883.5
15-02-2021,15,14:00 - 14:15,9333.7,12868.7,7834.2,7834.2,2720.99,2720.99
15-02-2021,15,14:15 - 14:30,9851.1,13032.2,8263.6,8263.6,2709.9,2709.9
15-02-2021,15,14:30 - 14:45,10061.9,13302.2,8474.4,8474.4,2709.5,2709.5
15-02-2021,15,14:45 - 15:00,10455,13553.9,8867.5,8867.5,2709.35,2709.35
15-02-2021,16,15:00 - 15:15,10757.4,13245.6,9151.1,9151.1,2749.47,2749.47
15-02-2021,16,15:15 - 15:30,11278.4,13261.8,9664.5,9664.5,2789.87,2789.87
15-02-2021,16,15:30 - 15:45,11758.6,13245.6,9977.8,9977.8,2883.39,2883.39
15-02-2021,16,15:45 - 16:00,11977.3,13387,10196.5,10196.5,2883.78,2883.78
15-02-2021,17,16:00 - 16:15,12407.4,13026.1,10683.8,10683.8,2989.31,2989.31
15-02-2021,17,16:15 - 16:30,12750.5,12815.1,10871.8,10871.8,3069.57,3069.57
15-02-2021,17,16:30 - 16:45,13271.6,12209.8,11208.3,11208.3,3499.63,3499.63
15-02-2021,17,16:45 - 17:00,13494.7,11491.7,10673.8,10673.8,4000.24,4000.24
15-02-2021,18,17:00 - 17:15,12437.9,11150.8,10315.2,10315.2,3500.5,3500.5
15-02-2021,18,17:15 - 17:30,12104.1,10626,9773.1,9773.1,3750.82,3750.82
15-02-2021,18,17:30 - 17:45,11591.3,10144.9,9232,9232,3981.77,3981.77
15-02-2021,18,17:45 - 18:00,11745.3,9783.9,9092.4,9092.4,4682.35,4682.35
15-02-2021,19,18:00 - 18:15,11184.3,9801.9,8719.5,8719.5,4100.91,4100.91
15-02-2021,19,18:15 - 18:30,11041.6,9382.5,8733,8733,4600.79,4600.79
15-02-2021,19,18:30 - 18:45,11508.8,9107.7,8868.4,8868.4,5009.09,5009.09
15-02-2021,19,18:45 - 19:00,11818.8,8958.3,8859,8859,5111.84,5111.84
15-02-2021,20,19:00 - 19:15,11431.4,8970.9,8871.6,8871.6,5111.18,5111.18
15-02-2021,20,19:15 - 19:30,11333.8,8780.6,8681.3,8681.3,5000.24,5000.24
15-02-2021,20,19:30 - 19:45,10747.2,8980.1,8555.6,8555.6,4500.04,4500.04
15-02-2021,20,19:45 - 20:00,9774.1,9031.9,8048.8,8048.8,3900.05,3900.05
15-02-2021,21,20:00 - 20:15,8269.2,9503.2,7216.6,7216.6,3437.53,3437.53
15-02-2021,21,20:15 - 20:30,8128.6,9617.1,6952.2,6952.2,3289.85,3289.85
15-02-2021,21,20:30 - 20:45,7580.1,9453.3,6447,6447,3095.27,3095.27
15-02-2021,21,20:45 - 21:00,6929.3,9738.2,6008.3,6008.3,2579.04,2579.04
15-02-2021,22,21:00 - 21:15,6769,9834.5,6078.4,6078.4,2900.05,2900.05
15-02-2021,22,21:15 - 21:30,6669.2,10062.5,5981,5981,2824.01,2824.01
15-02-2021,22,21:30 - 21:45,6455.8,10253.5,5767.6,5767.6,2819.83,2819.83
15-02-2021,22,21:45 - 22:00,6232.4,10805.5,5561.47,5561.47,2800.04,2800.04
15-02-2021,23,22:00 - 22:15,6166.2,10281.1,4632.9,4632.9,2500.85,2500.85
15-02-2021,23,22:15 - 22:30,6063.2,10553.6,4527.9,4527.9,2500.89,2500.89
15-02-2021,23,22:30 - 22:45,6174.2,11773.6,4626.8,4626.8,2580.45,2580.45
15-02-2021,23,22:45 - 23:00,6523.4,12421.5,4966.14,4966.14,2679.61,2679.61
15-02-2021,24,23:00 - 23:15,6746.6,13756.7,5159,5159,2673.14,2673.14
15-02-2021,24,23:15 - 23:30,6899.8,13604.7,5310.1,5310.1,2669.86,2669.86
15-02-2021,24,23:30 - 23:45,6643.9,13389.2,5074.8,5074.8,2580.04,2580.04
15-02-2021,24,23:45 - 24:00,6675,13223.7,5105.9,5105.9,2574.23,2574.23
16-02-2021,1,00:00 - 00:15,8800,14039.7,6704.3,6704.3,2666.29,2666.29
16-02-2021,1,00:15 - 00:30,8973.5,14987.2,6679.4,6679.4,2630.99,2630.99
16-02-2021,1,00:30 - 00:45,8954.2,15796.6,6660.1,6660.1,2630.53,2630.53
16-02-2021,1,00:45 - 01:00,9186.2,16568.6,6792.3,6792.3,2630.45,2630.45
16-02-2021,2,01:00 - 01:15,9207.7,17716.6,6769.1,6769.1,2619.74,2619.74
16-02-2021,2,01:15 - 01:30,9232.9,18480.6,6723.3,6723.3,2579.95,2579.95
16-02-2021,2,01:30 - 01:45,9119.1,19221.3,6660.4,6660.4,2574.17,2574.17
16-02-2021,2,01:45 - 02:00,8960.1,19449.3,6640.6,6640.6,2348.85,2348.85
16-02-2021,3,02:00 - 02:15,9172.6,19502.5,6810.3,6810.3,2500.18,2500.18
16-02-2021,3,02:15 - 02:30,9100.6,19498.5,6831.6,6831.6,2379.91,2379.91
16-02-2021,3,02:30 - 02:45,9050.8,19412.1,6733.9,6733.9,2335.95,2335.95
16-02-2021,3,02:45 - 03:00,8859.2,19514.1,6653.1,6653.1,2261.16,2261.16
16-02-2021,4,03:00 - 03:15,8629.9,19651.7,6411.1,6411.1,2249.76,2249.76
16-02-2021,4,03:15 - 03:30,8655.6,19644.6,6336.4,6336.4,2249.44,2249.44
16-02-2021,4,03:30 - 03:45,8611.9,19631.6,6442.7,6442.7,2249.4,2249.4
16-02-2021,4,03:45 - 04:00,8482.8,19547.6,6379.4,6379.4,2208.12,2208.12
16-02-2021,5,04:00 - 04:15,8740.3,19067.6,6512.7,6512.7,2249.36,2249.36
16-02-2021,5,04:15 - 04:30,8815.9,18500.6,6586.5,6586.5,2426.83,2426.83
16-02-2021,5,04:30 - 04:45,8612.4,18387,6498.9,6498.9,2500.9,2500.9
16-02-2021,5,04:45 - 05:00,8649.9,18038.4,6573.9,6573.9,2517.95,2517.95
16-02-2021,6,05:00 - 05:15,9211,16378.9,7218.5,7218.5,2630.27,2630.27
16-02-2021,6,05:15 - 05:30,9403.4,15255.8,7660.3,7660.3,2630.79,2630.79
16-02-2021,6,05:30 - 05:45,10095.6,14447.8,8250.2,8250.2,2673.78,2673.78
16-02-2021,6,05:45 - 06:00,10496.5,14239,8639.5,8639.5,2709.56,2709.56
16-02-2021,7,06:00 - 06:15,11009.1,13305.5,9703.94,9703.94,2950.57,2950.57
16-02-2021,7,06:15 - 06:30,13193.6,13268.4,11488.8,11488.8,3529.73,3529.73
16-02-2021,7,06:30 - 06:45,13661.3,12264.8,11128.7,11128.7,4300.23,4300.23
16-02-2021,7,06:45 - 07:00,13840.4,12367.5,11331.4,11331.4,4300.28,4300.28
16-02-2021,8,07:00 - 07:15,13409.8,12364.2,11525.9,11525.9,4300.66,4300.66
16-02-2021,8,07:15 - 07:30,13955.7,12268.3,11800.8,11800.8,4500.12,4500.12
16-02-2021,8,07:30 - 07:45,14269.2,12336.7,12169.9,12169.9,4999.86,4999.86
16-02-2021,8,07:45 - 08:00,14275.3,12087.4,11953.2,11953.2,5007.44,5007.44
16-02-2021,9,08:00 - 08:15,13255.6,11957.2,11470.8,11470.8,4489.81,4489.81
16-02-2021,9,08:15 - 08:30,13109,11365.5,11130.1,11130.1,4999.6,4999.6
16-02-2021,9,08:30 - 08:45,12667.3,10506.8,10403.5,10403.5,5649.49,5649.49
16-02-2021,9,08:45 - 09:00,11825,9833.9,9689.7,9689.7,5250.95,5250.95
16-02-2021,10,09:00 - 09:15,11601.9,9236.2,9196.2,9196.2,6000.01,6000.01
16-02-2021,10,09:15 - 09:30,11442.5,8659.7,8619.7,8619.7,6000.37,6000.37
16-02-2021,10,09:30 - 09:45,11003,8741.8,8662.3,8662.3,5649.77,5649.77
16-02-2021,10,09:45 - 10:00,10532.8,8703.2,8157.7,8157.7,4842.9,4842.9
16-02-2021,11,10:00 - 10:15,10294.8,8865.7,8016.2,8016.2,4500.3,4500.3
16-02-2021,11,10:15 - 10:30,10149.2,8524.6,7664.1,7664.1,4680.4,4680.4
16-02-2021,11,10:30 - 10:45,9852.6,8266.9,7298.5,7298.5,4363.79,4363.79
16-02-2021,11,10:45 - 11:00,9705.5,8549.2,7261.5,7261.5,4000.36,4000.36
16-02-2021,12,11:00 - 11:15,9507.7,8419.3,7099.31,7099.31,4000.24,4000.24
16-02-2021,12,11:15 - 11:30,9466,8560.1,7137.7,7137.7,3900.12,3900.12
16-02-2021,12,11:30 - 11:45,9567.4,8747.5,7182.4,7182.4,3600.27,3600.27
16-02-2021,12,11:45 - 12:00,9540.9,8958.8,7243.7,7243.7,3500.34,3500.34
16-02-2021,13,12:00 - 12:15,9299.1,8783.8,7183.4,7183.4,3499.4,3499.4
16-02-2021,13,12:15 - 12:30,9407.8,8487,7089.3,7089.3,3821.86,3821.86
16-02-2021,13,12:30 - 12:45,9329,8700.3,7165.6,7165.6,3600.98,3600.98
16-02-2021,13,12:45 - 13:00,9274,8997,7260.6,7260.6,3499.31,3499.31
16-02-2021,14,13:00 - 13:15,9470.1,10681.5,7581.5,7581.5,3229.65,3229.65
16-02-2021,14,13:15 - 13:30,9205.7,11495.5,7515.5,7515.5,3017.4,3017.4
16-02-2021,14,13:30 - 13:45,9294.9,12282.6,7747.25,7747.25,2950.57,2950.57
16-02-2021,14,13:45 - 14:00,9500.8,12840,7921.9,7921.9,2883.38,2883.38
16-02-2021,15,14:00 - 14:15,9542.3,13085.7,8074,8074,2799.12,2799.12
16-02-2021,15,14:15 - 14:30,9873.9,13448.4,8429.2,8429.2,2750.82,2750.82
16-02-2021,15,14:30 - 14:45,10108.5,13816.6,8680.5,8680.5,2709.87,2709.87
16-02-2021,15,14:45 - 15:00,10510.6,13941.8,9082.6,9082.6,2709.74,2709.74
16-02-2021,16,15:00 - 15:15,10577.2,13569,9081.5,9081.5,2799.35,2799.35
16-02-2021,16,15:15 - 15:30,10994.1,13600.2,9373.4,9373.4,2850.78,2850.78
16-02-2021,16,15:30 - 15:45,11536.4,13597.4,9724,9724,2947.51,2947.51
16-02-2021,16,15:45 - 16:00,12003.8,13552,10165.4,10165.4,2999.31,2999.31
16-02-2021,17,16:00 - 16:15,11806.1,13186,10255.95,10255.95,2950.71,2950.71
16-02-2021,17,16:15 - 16:30,12236.4,12942.2,10613.9,10613.9,3061.85,3061.85
16-02-2021,17,16:30 - 16:45,12373.1,12131.8,10708.8,10708.8,3448.48,3448.48
16-02-2021,17,16:45 - 17:00,12370.3,11346.7,10471.41,10471.41,4000.37,4000.37
16-02-2021,18,17:00 - 17:15,10724.3,10997.6,9253.9,9253.9,3229.7,3229.7
16-02-2021,18,17:15 - 17:30,10508.9,10286.6,8960.9,8960.9,3448.46,3448.46
16-02-2021,18,17:30 - 17:45,10330.2,9804,8636,8636,3529.52,3529.52
16-02-2021,18,17:45 - 18:00,10377,9384.8,8397.2,8397.2,4363.72,4363.72
16-02-2021,19,18:00 - 18:15,9884.8,10505.8,8863.8,8863.8,3529.13,3529.13
16-02-2021,19,18:15 - 18:30,9752.7,10216.8,8659.7,8659.7,3821.42,3821.42
16-02-2021,19,18:30 - 18:45,10407.5,9817.2,8726.8,8726.8,4647.08,4647.08
16-02-2021,19,18:45 - 19:00,10993.5,9534.8,9114.1,9114.1,4999.95,4999.95
16-02-2021,20,19:00 - 19:15,10466.7,9478.4,8717.74,8717.74,4682.89,4682.89
16-02-2021,20,19:15 - 19:30,9640.8,9248,8164,8164,4286.67,4286.67
16-02-2021,20,19:30 - 19:45,8794.8,9026.9,7652.4,7652.4,3749.82,3749.82
16-02-2021,20,19:45 - 20:00,7844.2,9190.8,6868.4,6868.4,3448.84,3448.84
16-02-2021,21,20:00 - 20:15,6917.2,9883.1,6287.5,6287.5,3239.32,3239.32
16-02-2021,21,20:15 - 20:30,6557.7,10289.1,5972,5972,3000.06,3000.06
16-02-2021,21,20:30 - 20:45,6663.8,10116.2,6064,6064,3079.8,3079.8
16-02-2021,21,20:45 - 21:00,6452.3,10336.2,5890.1,5890.1,2900.29,2900.29
16-02-2021,22,21:00 - 21:15,6753.3,10433.5,5987.6,5987.6,2778.67,2778.67
16-02-2021,22,21:15 - 21:30,6737.6,11000.4,5941.1,5941.1,2900.1,2900.1
16-02-2021,22,21:30 - 21:45,6558.7,11380.4,5788.78,5788.77,2800.15,2800.15
16-02-2021,22,21:45 - 22:00,6417.5,12059.4,5656.6,5656.6,2749.64,2749.64
16-02-2021,23,22:00 - 22:15,6197.1,11494.4,4762.6,4762.6,2500.66,2500.66
16-02-2021,23,22:15 - 22:30,6179.5,11916.9,4712.1,4712.1,2579.7,2579.7
16-02-2021,23,22:30 - 22:45,6024.4,12918.5,4546.6,4546.6,2600.59,2600.59
16-02-2021,23,22:45 - 23:00,6356.9,13730.9,4872.2,4872.2,2666.03,2666.03
16-02-2021,24,23:00 - 23:15,6953,15090,5287.8,5287.8,2673.38,2673.38
16-02-2021,24,23:15 - 23:30,7170.1,14895.8,5502.9,5502.9,2666.59,2666.59
16-02-2021,24,23:30 - 23:45,6995.5,14487.2,5329.6,5329.6,2630.23,2630.23
16-02-2021,24,23:45 - 24:00,7064.3,14169.7,5407.9,5407.9,2600.69,2600.69
17-02-2021,1,00:00 - 00:15,7148.4,16224.9,5650.6,5650.6,2510.59,2510.59
17-02-2021,1,00:15 - 00:30,7195.2,17001.4,5697.4,5697.4,2510.17,2510.17
17-02-2021,1,00:30 - 00:45,7228.6,17948.8,5730.8,5730.8,2510.07,2510.07
17-02-2021,1,00:45 - 01:00,7246.3,18674.8,5777.3,5777.3,2500.75,2500.75
17-02-2021,2,01:00 - 01:15,7178.9,19673.8,5812,5812,2426.65,2426.65
17-02-2021,2,01:15 - 01:30,7226.9,20467.8,5860,5860,2426.04,2426.04
17-02-2021,2,01:30 - 01:45,7086,21137.5,5772,5772,2298.91,2298.91
17-02-2021,2,01:45 - 02:00,7363,21486.5,5835.19,5835.19,2255.1,2255.1
17-02-2021,3,02:00 - 02:15,7583.9,21550.7,5921.76,5921.76,2254.42,2254.42
17-02-2021,3,02:15 - 02:30,7692.8,21543.7,6058.4,6058.4,2253.7,2253.7
17-02-2021,3,02:30 - 02:45,7660.8,21381.3,6048.73,6048.73,2253.15,2253.15
17-02-2021,3,02:45 - 03:00,7723.1,21581.3,6159.79,6159.79,2251.22,2251.22
17-02-2021,4,03:00 - 03:15,7211.9,21530.8,5962.6,5962.6,2247.26,2247.26
17-02-2021,4,03:15 - 03:30,7303.6,21479.8,6053.9,6053.9,2247.52,2247.52
17-02-2021,4,03:30 - 03:45,7279.7,21563.8,6032.3,6032.3,2230.77,2230.77
17-02-2021,4,03:45 - 04:00,7154.3,21466.8,5958,5958,2188.82,2188.82
17-02-2021,5,04:00 - 04:15,7220.2,20995.8,6016.8,6016.8,2188.99,2188.99
17-02-2021,5,04:15 - 04:30,7209.7,20434.9,5882.1,5882.1,2335.79,2335.79
17-02-2021,5,04:30 - 04:45,7146.1,19940.1,5820,5820,2335.69,2335.69
17-02-2021,5,04:45 - 05:00,7182,19435.5,5695.7,5695.7,2357.2,2357.2
17-02-2021,6,05:00 - 05:15,7945.1,17989.2,6604.5,6604.5,2510.86,2510.86
17-02-2021,6,05:15 - 05:30,8334.9,16507.5,6970.6,6970.6,2609.45,2609.45
17-02-2021,6,05:30 - 05:45,8790.8,15505.5,7424.8,7424.8,2630.66,2630.66
17-02-2021,6,05:45 - 06:00,9161.1,14644,7795.5,7795.5,2673.35,2673.35
17-02-2021,7,06:00 - 06:15,9123.1,13269.2,8455.7,8455.7,2749.19,2749.19
17-02-2021,7,06:15 - 06:30,10515.1,13013.2,9638.7,9638.7,2998.03,2998.03
17-02-2021,7,06:30 - 06:45,11320.1,12383.8,10103.4,10103.4,3489.24,3489.24
17-02-2021,7,06:45 - 07:00,11725.1,11967.3,10434.7,10434.7,3529.21,3529.21
17-02-2021,8,07:00 - 07:15,12062.5,12344.8,10927.8,10927.8,3700.83,3700.83
17-02-2021,8,07:15 - 07:30,12857.8,12444.3,11140,11140,4333.69,4333.69
17-02-2021,8,07:30 - 07:45,12621.5,12717.7,11060.6,11060.6,4250.98,4250.98
17-02-2021,8,07:45 - 08:00,12778.1,12131,10901.2,10901.2,4729.28,4729.28
17-02-2021,9,08:00 - 08:15,11887.9,11876,10304.4,10304.4,4363.29,4363.29
17-02-2021,9,08:15 - 08:30,11485.7,11577.9,9925.5,9925.5,4264.44,4264.44
17-02-2021,9,08:30 - 08:45,10626,10702,9024.4,9024.4,4300,4300
17-02-2021,9,08:45 - 09:00,10132.7,9952.1,8548.9,8548.91,4380.05,4380.05
17-02-2021,10,09:00 - 09:15,10480.8,9690.5,8277.6,8277.6,4363.95,4363.95
17-02-2021,10,09:15 - 09:30,10670.2,9311.6,8374.1,8374.1,4999.82,4999.82
17-02-2021,10,09:30 - 09:45,10369.5,9247.4,8092.9,8092.9,4729.79,4729.79
17-02-2021,10,09:45 - 10:00,9646.9,9139.2,7479.35,7479.36,4200.07,4200.07
17-02-2021,11,10:00 - 10:15,8648.4,9093.5,6847.78,6847.78,3520.54,3520.54
17-02-2021,11,10:15 - 10:30,8653.8,8890.1,6851.7,6851.7,3531,3531
17-02-2021,11,10:30 - 10:45,8182,8523.4,6467.8,6467.8,3499.29,3499.29
