Date ,Hour,Time block,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh),Weighted MCP (Rs/MWh)
11-10-2021,1,00:00 - 00:15,18747.60,12311.80,12311.80,12311.80,20000.00,20000.00
11-10-2021,1,00:15 - 00:30,18457.20,12139.10,12139.10,12139.10,20000.00,20000.00
11-10-2021,1,00:30 - 00:45,18342.40,12166.60,12166.60,12166.60,19999.40,19999.40
11-10-2021,1,00:45 - 01:00,18024.90,12133.60,12133.60,12133.60,19999.11,19999.11
11-10-2021,2,01:00 - 01:15,18072.10,12271.60,11998.60,11998.60,16000.70,16000.70
11-10-2021,2,01:15 - 01:30,17757.80,12284.50,11805.50,11805.50,14310.56,14310.56
11-10-2021,2,01:30 - 01:45,17870.90,12287.40,11834.40,11834.40,16000.26,16000.26
11-10-2021,2,01:45 - 02:00,17321.40,12136.50,11683.50,11683.50,15000.59,15000.59
11-10-2021,3,02:00 - 02:15,17173.00,11916.60,11570.06,11570.06,14999.86,14999.86
11-10-2021,3,02:15 - 02:30,17081.30,11853.60,11497.06,11497.06,14999.48,14999.48
11-10-2021,3,02:30 - 02:45,17090.90,11918.70,11325.70,11325.70,16000.99,16000.99
11-10-2021,3,02:45 - 03:00,17238.00,11935.60,11265.60,11265.60,18000.01,18000.01
11-10-2021,4,03:00 - 03:15,17183.80,11919.60,11046.60,11046.60,16000.11,16000.11
11-10-2021,4,03:15 - 03:30,17147.30,11926.30,11053.30,11053.30,16000.07,16000.07
11-10-2021,4,03:30 - 03:45,17109.90,11953.20,11080.20,11080.20,16000.07,16000.07
11-10-2021,4,03:45 - 04:00,16687.50,11867.00,10994.00,10994.00,15497.10,15497.10
11-10-2021,5,04:00 - 04:15,16552.30,12161.20,11144.47,11144.47,10989.85,10989.85
11-10-2021,5,04:15 - 04:30,16461.60,12153.90,10904.90,10904.90,14191.89,14191.89
11-10-2021,5,04:30 - 04:45,16343.20,12133.60,10934.37,10934.37,10990.00,10990.00
11-10-2021,5,04:45 - 05:00,16348.80,12005.20,11006.20,11006.20,12000.02,12000.02
11-10-2021,6,05:00 - 05:15,16156.00,11191.10,10268.10,10268.10,16000.19,16000.19
11-10-2021,6,05:15 - 05:30,16874.50,11140.40,10404.37,10404.37,17989.17,17989.17
11-10-2021,6,05:30 - 05:45,17094.20,11145.30,10530.32,10530.32,17999.95,17999.95
11-10-2021,6,05:45 - 06:00,17272.50,10924.30,10314.30,10314.30,18000.37,18000.37
11-10-2021,7,06:00 - 06:15,17354.50,11104.60,10481.60,10481.60,16000.29,16000.29
11-10-2021,7,06:15 - 06:30,17232.10,10934.00,10535.00,10535.00,13000.94,13000.94
11-10-2021,7,06:30 - 06:45,18034.80,11094.30,10921.30,10921.30,16000.17,16000.17
11-10-2021,7,06:45 - 07:00,18282.30,10942.40,10872.40,10872.40,18000.14,18000.14
11-10-2021,8,07:00 - 07:15,18074.50,10913.20,10714.20,10714.20,13000.74,13000.74
11-10-2021,8,07:15 - 07:30,17982.90,10787.90,10588.90,10588.90,13000.80,13000.80
11-10-2021,8,07:30 - 07:45,17863.20,10450.30,10325.90,10325.90,17999.42,17999.42
11-10-2021,8,07:45 - 08:00,17695.10,10206.60,10107.30,10107.30,17999.68,17999.68
11-10-2021,9,08:00 - 08:15,16840.40,9961.00,9783.00,9783.00,16000.16,16000.16
11-10-2021,9,08:15 - 08:30,16834.50,10132.30,9704.30,9704.30,16000.32,16000.32
11-10-2021,9,08:30 - 08:45,16332.50,10232.10,9554.10,9554.10,16000.26,16000.26
11-10-2021,9,08:45 - 09:00,16040.90,10309.90,9361.90,9361.90,16000.20,16000.20
11-10-2021,10,09:00 - 09:15,15915.70,10291.00,9146.50,9146.50,14520.07,14520.07
11-10-2021,10,09:15 - 09:30,16076.50,10312.90,8988.40,8988.40,14520.26,14520.26
11-10-2021,10,09:30 - 09:45,16441.90,10326.50,9002.00,9002.00,14520.52,14520.52
11-10-2021,10,09:45 - 10:00,16384.70,10758.90,9434.40,9434.40,14520.03,14520.03
11-10-2021,11,10:00 - 10:15,16955.10,11572.10,10147.60,10147.60,13000.44,13000.44
11-10-2021,11,10:15 - 10:30,17319.00,11722.10,10297.60,10297.60,13000.57,13000.57
11-10-2021,11,10:30 - 10:45,17567.20,11992.70,10568.20,10568.20,13000.28,13000.28
11-10-2021,11,10:45 - 11:00,17733.80,12099.90,10675.40,10675.40,13000.22,13000.22
11-10-2021,12,11:00 - 11:15,18042.80,12214.80,10790.30,10790.30,12520.15,12520.15
11-10-2021,12,11:15 - 11:30,17940.40,12277.70,10853.20,10853.20,12520.12,12520.12
11-10-2021,12,11:30 - 11:45,18017.50,12277.80,10853.30,10853.30,12520.12,12520.12
11-10-2021,12,11:45 - 12:00,18460.30,12280.30,10855.80,10855.80,12520.48,12520.48
11-10-2021,13,12:00 - 12:15,17362.10,12326.50,10902.00,10902.00,10000.22,10000.22
11-10-2021,13,12:15 - 12:30,17421.90,12214.80,10790.30,10790.30,10500.84,10500.84
11-10-2021,13,12:30 - 12:45,17229.90,12045.60,10621.10,10621.10,10500.66,10500.66
11-10-2021,13,12:45 - 13:00,16938.20,11980.90,10556.40,10556.40,10000.30,10000.30
11-10-2021,14,13:00 - 13:15,16749.40,12074.00,10557.90,10557.90,7500.36,7500.36
11-10-2021,14,13:15 - 13:30,16622.90,12022.70,10545.30,10545.30,6999.98,6999.98
11-10-2021,14,13:30 - 13:45,17113.30,11863.00,10543.50,10543.50,10000.65,10000.65
11-10-2021,14,13:45 - 14:00,17366.30,11756.00,10436.50,10436.50,13000.08,13000.08
11-10-2021,15,14:00 - 14:15,17432.80,11539.70,10290.70,10290.70,13000.17,13000.17
11-10-2021,15,14:15 - 14:30,17356.90,11117.00,10188.00,10188.00,13000.50,13000.50
11-10-2021,15,14:30 - 14:45,17723.10,11035.20,10356.20,10356.20,13000.91,13000.91
11-10-2021,15,14:45 - 15:00,17333.40,11105.70,10626.70,10626.70,13000.20,13000.20
11-10-2021,16,15:00 - 15:15,18565.90,11138.40,10785.40,10785.40,17777.25,17777.25
11-10-2021,16,15:15 - 15:30,18430.10,10938.70,10685.70,10685.70,17777.37,17777.37
11-10-2021,16,15:30 - 15:45,18535.50,10661.10,10561.10,10561.10,20000.00,20000.00
11-10-2021,16,15:45 - 16:00,18357.80,10459.80,10359.78,10359.78,20000.00,20000.00
11-10-2021,17,16:00 - 16:15,17939.60,10336.60,10336.60,10336.60,20000.00,20000.00
11-10-2021,17,16:15 - 16:30,17917.00,10264.10,10264.09,10264.09,20000.00,20000.00
11-10-2021,17,16:30 - 16:45,17222.00,10211.50,10058.50,10058.50,17777.72,17777.72
11-10-2021,17,16:45 - 17:00,17502.90,10340.80,10195.30,10195.30,17999.08,17999.08
11-10-2021,18,17:00 - 17:15,17622.60,10941.10,10652.70,10652.70,17999.23,17999.23
11-10-2021,18,17:15 - 17:30,18069.00,10983.30,10983.30,10983.30,20000.00,20000.00
11-10-2021,18,17:30 - 17:45,18164.10,11202.10,11202.10,11202.10,20000.00,20000.00
11-10-2021,18,17:45 - 18:00,18921.20,11520.30,11520.30,11520.30,20000.00,20000.00
11-10-2021,19,18:00 - 18:15,19113.70,11818.90,11818.90,11818.90,20000.00,20000.00
11-10-2021,19,18:15 - 18:30,20549.00,12074.90,12074.90,12074.90,20000.00,20000.00
11-10-2021,19,18:30 - 18:45,21077.00,11849.10,11849.10,11849.10,20000.00,20000.00
11-10-2021,19,18:45 - 19:00,21506.30,11836.00,11836.00,11836.00,20000.00,20000.00
11-10-2021,20,19:00 - 19:15,22074.90,11983.70,11983.70,11983.70,20000.00,20000.00
11-10-2021,20,19:15 - 19:30,21998.30,12048.10,12048.10,12048.10,20000.00,20000.00
11-10-2021,20,19:30 - 19:45,21450.60,12072.70,12072.70,12072.70,20000.00,20000.00
11-10-2021,20,19:45 - 20:00,21123.50,12168.40,12168.40,12168.40,20000.00,20000.00
11-10-2021,21,20:00 - 20:15,20718.00,11956.50,11956.50,11956.50,20000.00,20000.00
11-10-2021,21,20:15 - 20:30,20398.20,11999.70,11999.70,11999.70,20000.00,20000.00
11-10-2021,21,20:30 - 20:45,20490.60,11996.10,11996.10,11996.10,20000.00,20000.00
11-10-2021,21,20:45 - 21:00,20444.60,12002.00,12002.00,12002.00,20000.00,20000.00
11-10-2021,22,21:00 - 21:15,20249.80,11953.80,11953.80,11953.80,20000.00,20000.00
11-10-2021,22,21:15 - 21:30,20236.80,11986.80,11986.80,11986.80,20000.00,20000.00
11-10-2021,22,21:30 - 21:45,20610.80,12083.70,12083.70,12083.70,20000.00,20000.00
11-10-2021,22,21:45 - 22:00,20317.40,12127.90,12127.90,12127.90,20000.00,20000.00
11-10-2021,23,22:00 - 22:15,20598.00,12079.80,12079.80,12079.80,20000.00,20000.00
11-10-2021,23,22:15 - 22:30,20629.10,12147.40,12147.40,12147.40,20000.00,20000.00
11-10-2021,23,22:30 - 22:45,20411.10,12251.40,12251.40,12251.40,20000.00,20000.00
11-10-2021,23,22:45 - 23:00,20459.10,12138.40,12138.40,12138.40,20000.00,20000.00
11-10-2021,24,23:00 - 23:15,21164.30,12019.00,12019.00,12019.00,20000.00,20000.00
11-10-2021,24,23:15 - 23:30,21051.50,11931.00,11931.00,11931.00,20000.00,20000.00
11-10-2021,24,23:30 - 23:45,20709.10,11911.30,11911.30,11911.30,20000.00,20000.00
11-10-2021,24,23:45 - 24:00,19700.30,11817.90,11817.90,11817.90,20000.00,20000.00
12-10-2021,1,00:00 - 00:15,17535.90,12843.60,11984.60,11984.60,13000.99,13000.99
12-10-2021,1,00:15 - 00:30,17440.40,12669.90,11868.90,11868.90,14999.76,14999.76
12-10-2021,1,00:30 - 00:45,17349.40,12487.40,11756.70,11756.70,17999.13,17999.13
12-10-2021,1,00:45 - 01:00,17176.90,12429.10,11699.50,11699.50,17999.13,17999.13
12-10-2021,2,01:00 - 01:15,17725.30,12287.80,12032.40,12032.40,17999.67,17999.67
12-10-2021,2,01:15 - 01:30,17309.30,12162.70,11949.10,11949.10,17999.49,17999.49
12-10-2021,2,01:30 - 01:45,17457.80,12180.30,11970.00,11970.00,17999.50,17999.50
12-10-2021,2,01:45 - 02:00,17259.70,12212.30,11809.30,11809.30,15000.62,15000.62
12-10-2021,3,02:00 - 02:15,19135.60,12239.00,11820.10,11820.10,13000.99,13000.99
12-10-2021,3,02:15 - 02:30,19033.10,12257.50,11838.60,11838.60,13000.92,13000.92
12-10-2021,3,02:30 - 02:45,19162.20,12259.80,11908.00,11908.00,17999.03,17999.03
12-10-2021,3,02:45 - 03:00,19167.30,12144.50,11807.20,11807.20,17999.08,17999.08
12-10-2021,4,03:00 - 03:15,19387.60,12312.70,11813.80,11813.80,13000.95,13000.95
12-10-2021,4,03:15 - 03:30,19349.80,12286.50,11813.50,11813.50,16000.17,16000.17
12-10-2021,4,03:30 - 03:45,19120.60,12255.30,11826.70,11826.70,17999.17,17999.17
12-10-2021,4,03:45 - 04:00,18751.10,12347.40,11792.30,11792.30,17999.09,17999.09
12-10-2021,5,04:00 - 04:15,18169.90,12822.20,12023.30,12023.30,13000.78,13000.78
12-10-2021,5,04:15 - 04:30,18134.60,12768.70,11806.50,11806.50,14999.64,14999.64
12-10-2021,5,04:30 - 04:45,18117.00,12684.90,11581.90,11581.90,16000.07,16000.07
12-10-2021,5,04:45 - 05:00,18097.20,12691.10,11488.10,11488.10,16000.10,16000.10
12-10-2021,6,05:00 - 05:15,17031.30,12479.40,11200.50,11200.50,13000.06,13000.06
12-10-2021,6,05:15 - 05:30,17495.90,12424.70,11045.80,11045.80,13000.45,13000.45
12-10-2021,6,05:30 - 05:45,17774.90,12324.30,11045.40,11045.40,13000.53,13000.53
12-10-2021,6,05:45 - 06:00,18371.00,12201.40,11022.50,11022.50,13000.99,13000.99
12-10-2021,7,06:00 - 06:15,18711.20,11577.90,10770.20,10770.20,17999.54,17999.54
12-10-2021,7,06:15 - 06:30,18768.70,11679.50,10877.70,10877.70,17999.00,17999.00
12-10-2021,7,06:30 - 06:45,19107.20,11652.60,11062.60,11062.60,17999.50,17999.50
12-10-2021,7,06:45 - 07:00,18951.00,11707.20,10934.20,10934.20,16000.18,16000.18
12-10-2021,8,07:00 - 07:15,18945.80,11892.80,11093.90,11093.90,13000.93,13000.93
12-10-2021,8,07:15 - 07:30,18795.50,11699.50,10826.50,10826.50,16000.44,16000.44
12-10-2021,8,07:30 - 07:45,18359.10,11679.60,10680.70,10680.70,13000.85,13000.85
12-10-2021,8,07:45 - 08:00,17978.80,11587.40,10488.50,10488.50,13000.74,13000.74
12-10-2021,9,08:00 - 08:15,17931.80,11676.40,10503.40,10503.40,16000.28,16000.28
12-10-2021,9,08:15 - 08:30,17528.00,11629.70,10276.70,10276.70,16000.88,16000.88
12-10-2021,9,08:30 - 08:45,17045.10,11820.70,10391.70,10391.70,13000.96,13000.96
12-10-2021,9,08:45 - 09:00,16784.70,12013.50,10584.50,10584.50,13000.66,13000.66
12-10-2021,10,09:00 - 09:15,16361.10,12287.90,10858.90,10858.90,13000.24,13000.24
12-10-2021,10,09:15 - 09:30,16177.80,12594.80,11165.80,11165.80,13000.05,13000.05
12-10-2021,10,09:30 - 09:45,16596.70,12746.70,11317.70,11317.70,13000.18,13000.18
12-10-2021,10,09:45 - 10:00,16661.70,13022.90,11593.90,11593.90,13000.19,13000.19
12-10-2021,11,10:00 - 10:15,16589.20,13322.90,11889.00,11889.00,13000.02,13000.02
12-10-2021,11,10:15 - 10:30,16713.80,13373.70,11939.80,11939.80,13000.10,13000.10
12-10-2021,11,10:30 - 10:45,16745.20,13458.00,12024.10,12024.10,12000.81,12000.81
12-10-2021,11,10:45 - 11:00,16663.70,13768.70,12300.76,12300.76,10092.36,10092.36
12-10-2021,12,11:00 - 11:15,16774.60,13781.30,12313.54,12313.54,10109.44,10109.44
12-10-2021,12,11:15 - 11:30,16711.40,13728.00,12264.10,12264.10,10500.78,10500.78
12-10-2021,12,11:30 - 11:45,16855.00,13637.80,12203.90,12203.90,11727.67,11727.67
12-10-2021,12,11:45 - 12:00,16910.20,13571.30,12137.40,12137.40,13000.02,13000.02
12-10-2021,13,12:00 - 12:15,16939.90,13391.50,11987.50,11987.50,13000.18,13000.18
12-10-2021,13,12:15 - 12:30,16934.80,13670.10,12266.10,12266.10,12000.78,12000.78
12-10-2021,13,12:30 - 12:45,16901.30,13394.80,11990.80,11990.80,13000.18,13000.18
12-10-2021,13,12:45 - 13:00,16840.70,13373.20,11969.20,11969.20,13000.19,13000.19
12-10-2021,14,13:00 - 13:15,16873.80,13445.10,12041.10,12041.10,13000.12,13000.12
12-10-2021,14,13:15 - 13:30,16877.90,13370.70,11966.70,11966.70,13000.25,13000.25
12-10-2021,14,13:30 - 13:45,17131.00,13194.50,11790.50,11790.50,13000.61,13000.61
12-10-2021,14,13:45 - 14:00,17284.10,12855.60,11477.60,11477.60,16000.02,16000.02
12-10-2021,15,14:00 - 14:15,16938.90,12862.50,11558.50,11558.50,13000.64,13000.64
12-10-2021,15,14:15 - 14:30,16842.30,12358.10,11141.40,11141.40,14999.28,14999.28
12-10-2021,15,14:30 - 14:45,17116.30,12022.40,10974.40,10974.40,16000.14,16000.14
12-10-2021,15,14:45 - 15:00,17191.20,11969.80,10921.80,10921.80,16000.23,16000.23
12-10-2021,16,15:00 - 15:15,15969.60,11896.90,10948.90,10948.90,17000.24,17000.24
12-10-2021,16,15:15 - 15:30,15754.70,12073.40,11125.40,11125.40,16000.28,16000.28
12-10-2021,16,15:30 - 15:45,15602.60,11894.90,11046.90,11046.90,17000.02,17000.02
12-10-2021,16,15:45 - 16:00,15319.10,11641.40,10743.40,10743.40,17000.09,17000.09
12-10-2021,17,16:00 - 16:15,15059.90,11549.80,10531.10,10531.10,14999.63,14999.63
12-10-2021,17,16:15 - 16:30,15192.50,11436.20,10558.20,10558.20,17000.17,17000.17
12-10-2021,17,16:30 - 16:45,14958.30,11446.00,10492.00,10492.00,12000.88,12000.88
12-10-2021,17,16:45 - 17:00,15148.00,11518.30,10814.30,10814.30,12000.30,12000.30
12-10-2021,18,17:00 - 17:15,14996.10,11600.50,11172.50,11172.50,11735.06,11735.06
12-10-2021,18,17:15 - 17:30,16151.50,11486.30,11138.30,11138.30,17000.41,17000.41
12-10-2021,18,17:30 - 17:45,16744.80,11492.00,11144.00,11144.00,17000.74,17000.74
12-10-2021,18,17:45 - 18:00,17464.70,12002.70,11962.70,11962.70,18000.14,18000.14
12-10-2021,19,18:00 - 18:15,18012.90,12589.50,12589.50,12589.50,20000.00,20000.00
12-10-2021,19,18:15 - 18:30,18739.30,12836.10,12836.10,12836.10,20000.00,20000.00
12-10-2021,19,18:30 - 18:45,19516.60,12506.20,12506.20,12506.20,20000.00,20000.00
12-10-2021,19,18:45 - 19:00,19892.30,12403.50,12403.50,12403.50,20000.00,20000.00
12-10-2021,20,19:00 - 19:15,21237.50,12501.90,12501.90,12501.90,20000.00,20000.00
12-10-2021,20,19:15 - 19:30,21129.50,12590.90,12590.89,12590.89,20000.00,20000.00
12-10-2021,20,19:30 - 19:45,20786.00,12722.90,12722.90,12722.90,20000.00,20000.00
12-10-2021,20,19:45 - 20:00,20233.70,12827.90,12827.89,12827.89,20000.00,20000.00
12-10-2021,21,20:00 - 20:15,20296.90,12757.30,12757.30,12757.30,20000.00,20000.00
12-10-2021,21,20:15 - 20:30,20289.60,12806.50,12806.50,12806.50,20000.00,20000.00
12-10-2021,21,20:30 - 20:45,20047.30,12860.00,12860.00,12860.00,20000.00,20000.00
12-10-2021,21,20:45 - 21:00,20194.60,12895.40,12895.38,12895.38,20000.00,20000.00
12-10-2021,22,21:00 - 21:15,19876.80,12879.50,12879.50,12879.50,20000.00,20000.00
12-10-2021,22,21:15 - 21:30,19978.60,12932.80,12932.79,12932.79,20000.00,20000.00
12-10-2021,22,21:30 - 21:45,20404.50,12936.60,12936.60,12936.60,20000.00,20000.00
12-10-2021,22,21:45 - 22:00,20269.40,12873.90,12873.90,12873.90,20000.00,20000.00
12-10-2021,23,22:00 - 22:15,19937.90,12810.00,12810.00,12810.00,20000.00,20000.00
12-10-2021,23,22:15 - 22:30,20169.60,12848.80,12848.80,12848.80,20000.00,20000.00
12-10-2021,23,22:30 - 22:45,19657.60,12904.70,12904.70,12904.70,20000.00,20000.00
12-10-2021,23,22:45 - 23:00,19505.40,12772.70,12772.70,12772.70,20000.00,20000.00
12-10-2021,24,23:00 - 23:15,19405.90,12645.50,12342.50,12342.50,17000.73,17000.73
12-10-2021,24,23:15 - 23:30,19234.60,12530.00,12227.00,12227.00,17000.73,17000.73
12-10-2021,24,23:30 - 23:45,18932.60,12525.00,12207.00,12207.00,17000.56,17000.56
12-10-2021,24,23:45 - 24:00,18908.20,12404.40,12086.40,12086.40,17000.67,17000.67
13-10-2021,1,00:00 - 00:15,19146.00,13222.90,13222.90,13222.90,20000.00,20000.00
13-10-2021,1,00:15 - 00:30,18872.60,12930.10,12930.10,12930.10,20000.00,20000.00
13-10-2021,1,00:30 - 00:45,18694.60,12890.80,12890.80,12890.80,20000.00,20000.00
13-10-2021,1,00:45 - 01:00,18374.70,13037.80,12943.86,12943.86,17989.03,17989.03
13-10-2021,2,01:00 - 01:15,18723.00,13233.60,13196.82,13196.82,18899.52,18899.52
13-10-2021,2,01:15 - 01:30,18435.80,13263.70,13168.60,13168.60,17772.69,17772.69
13-10-2021,2,01:30 - 01:45,18526.70,13586.30,13344.78,13344.78,16967.46,16967.46
13-10-2021,2,01:45 - 02:00,18284.30,13585.20,13184.70,13184.70,16932.13,16932.13
13-10-2021,3,02:00 - 02:15,18513.60,13594.60,13431.24,13431.24,16994.16,16994.16
13-10-2021,3,02:15 - 02:30,18365.60,13594.50,13334.51,13334.51,16973.34,16973.34
13-10-2021,3,02:30 - 02:45,18237.40,13736.50,13300.84,13300.84,16947.89,16947.89
13-10-2021,3,02:45 - 03:00,17758.00,13748.90,13066.49,13066.49,16938.54,16938.54
13-10-2021,4,03:00 - 03:15,17334.30,13599.50,12243.80,12243.80,14999.71,14999.71
13-10-2021,4,03:15 - 03:30,17153.20,13540.40,12160.90,12160.90,14999.91,14999.91
13-10-2021,4,03:30 - 03:45,17082.00,13566.00,12229.69,12229.69,15989.05,15989.05
13-10-2021,4,03:45 - 04:00,16777.80,13662.70,12012.30,12012.30,14999.20,14999.20
13-10-2021,5,04:00 - 04:15,16479.60,14101.60,12342.90,12342.90,12021.99,12021.99
13-10-2021,5,04:15 - 04:30,16694.70,13937.50,12065.50,12065.50,14000.10,14000.10
13-10-2021,5,04:30 - 04:45,16507.20,13936.80,11764.80,11764.80,14000.14,14000.14
13-10-2021,5,04:45 - 05:00,16543.60,13936.10,11764.10,11764.10,13622.19,13622.19
13-10-2021,6,05:00 - 05:15,16382.10,14044.40,11982.40,11982.40,12000.49,12000.49
13-10-2021,6,05:15 - 05:30,16199.30,13858.90,11746.90,11746.90,12000.47,12000.47
13-10-2021,6,05:30 - 05:45,16314.80,13841.00,11829.00,11829.00,12000.46,12000.46
13-10-2021,6,05:45 - 06:00,16278.30,13838.50,11826.50,11826.50,12000.37,12000.37
13-10-2021,7,06:00 - 06:15,16820.00,13245.60,11723.60,11723.60,12000.30,12000.30
13-10-2021,7,06:15 - 06:30,16922.60,13031.60,11509.60,11509.60,12000.56,12000.56
13-10-2021,7,06:30 - 06:45,16977.10,12781.20,11259.20,11259.20,12000.64,12000.64
13-10-2021,7,06:45 - 07:00,16679.00,12639.20,11114.40,11114.40,12000.56,12000.56
13-10-2021,8,07:00 - 07:15,16406.80,12546.00,11006.00,11006.00,12000.49,12000.49
13-10-2021,8,07:15 - 07:30,16036.40,12510.30,10900.30,10900.30,12000.35,12000.35
13-10-2021,8,07:30 - 07:45,15704.70,12640.90,10960.90,10960.90,12000.02,12000.02
13-10-2021,8,07:45 - 08:00,15661.30,12646.10,10896.10,10896.10,12000.06,12000.06
13-10-2021,9,08:00 - 08:15,15285.80,12192.70,10360.10,10360.10,12000.17,12000.17
13-10-2021,9,08:15 - 08:30,15074.20,12647.40,10542.90,10542.90,9500.13,9500.13
13-10-2021,9,08:30 - 08:45,14646.70,12887.30,10357.00,10357.00,7989.79,7989.79
13-10-2021,9,08:45 - 09:00,14602.10,13219.40,10347.10,10347.10,7989.49,7989.49
13-10-2021,10,09:00 - 09:15,14316.70,13411.40,10286.60,10286.60,7989.33,7989.33
13-10-2021,10,09:15 - 09:30,14261.40,13703.60,10531.30,10531.30,7990.00,7990.00
13-10-2021,10,09:30 - 09:45,14066.30,13876.40,10343.50,10343.50,6695.93,6695.93
13-10-2021,10,09:45 - 10:00,13800.40,14002.90,10244.70,10244.70,6695.54,6695.54
13-10-2021,11,10:00 - 10:15,13969.10,14320.70,10420.10,10420.10,6695.39,6695.39
13-10-2021,11,10:15 - 10:30,14222.90,14331.40,10674.90,10674.90,6695.90,6695.90
13-10-2021,11,10:30 - 10:45,14386.40,14486.10,10832.00,10832.00,7989.23,7989.23
13-10-2021,11,10:45 - 11:00,14440.70,14723.40,10889.30,10889.30,6695.85,6695.85
13-10-2021,12,11:00 - 11:15,14664.40,14839.50,11221.70,11221.70,7989.39,7989.39
13-10-2021,12,11:15 - 11:30,14501.70,14998.20,11017.60,11017.60,6695.77,6695.77
13-10-2021,12,11:30 - 11:45,14840.40,14944.80,11347.20,11347.20,7989.48,7989.48
13-10-2021,12,11:45 - 12:00,14784.80,14909.30,11294.90,11294.90,7989.41,7989.41
13-10-2021,13,12:00 - 12:15,14614.80,14988.60,11230.40,11230.40,7499.16,7499.16
13-10-2021,13,12:15 - 12:30,14561.30,14928.40,11266.70,11266.70,7989.16,7989.16
13-10-2021,13,12:30 - 12:45,14423.40,14798.40,11073.50,11073.50,7989.11,7989.11
13-10-2021,13,12:45 - 13:00,14426.80,14938.00,11081.30,11081.30,7499.21,7499.21
13-10-2021,14,13:00 - 13:15,14507.50,14959.40,11046.80,11046.80,6695.81,6695.81
13-10-2021,14,13:15 - 13:30,14541.50,14893.10,11088.70,11088.70,6695.83,6695.83
13-10-2021,14,13:30 - 13:45,14618.20,14673.20,11150.10,11150.10,8000.57,8000.57
13-10-2021,14,13:45 - 14:00,14653.80,14522.70,11056.30,11056.30,9500.21,9500.21
13-10-2021,15,14:00 - 14:15,14262.60,14175.00,10830.70,10830.70,6695.97,6695.97
13-10-2021,15,14:15 - 14:30,14201.80,14000.70,10754.90,10754.90,6695.94,6695.94
13-10-2021,15,14:30 - 14:45,14339.70,13797.80,10838.60,10838.60,8009.91,8009.91
13-10-2021,15,14:45 - 15:00,14382.90,13676.60,10937.40,10937.40,8000.66,8000.66
13-10-2021,16,15:00 - 15:15,14159.50,13348.80,10808.70,10808.70,7499.97,7499.97
13-10-2021,16,15:15 - 15:30,14137.60,13078.30,10654.00,10654.00,9500.17,9500.17
13-10-2021,16,15:30 - 15:45,14081.70,12794.20,10489.90,10489.90,9500.67,9500.67
13-10-2021,16,15:45 - 16:00,13804.70,12411.20,10186.90,10186.90,9500.71,9500.71
13-10-2021,17,16:00 - 16:15,13417.20,12360.20,10062.50,10062.50,8000.94,8000.94
13-10-2021,17,16:15 - 16:30,13508.80,12256.70,10186.60,10186.60,7499.68,7499.68
13-10-2021,17,16:30 - 16:45,13154.20,11951.50,9833.00,9833.00,6695.26,6695.26
13-10-2021,17,16:45 - 17:00,13244.70,11637.10,9924.90,9924.90,6695.29,6695.29
13-10-2021,18,17:00 - 17:15,13552.10,11605.70,10332.70,10332.70,6695.75,6695.75
13-10-2021,18,17:15 - 17:30,13939.70,12164.90,10784.60,10784.60,6695.34,6695.34
13-10-2021,18,17:30 - 17:45,14213.80,11393.80,10728.40,10728.40,9500.39,9500.39
13-10-2021,18,17:45 - 18:00,14847.30,11418.10,10749.60,10749.60,12000.17,12000.17
13-10-2021,19,18:00 - 18:15,16048.00,11872.50,11773.60,11773.60,14999.89,14999.89
13-10-2021,19,18:15 - 18:30,17172.10,11971.70,11971.68,11971.68,20000.00,20000.00
13-10-2021,19,18:30 - 18:45,18398.00,11859.60,11859.60,11859.60,20000.00,20000.00
13-10-2021,19,18:45 - 19:00,18805.30,11952.60,11952.59,11952.59,20000.00,20000.00
13-10-2021,20,19:00 - 19:15,19138.50,11929.50,11929.50,11929.50,20000.00,20000.00
13-10-2021,20,19:15 - 19:30,19429.00,12033.50,12033.49,12033.49,20000.00,20000.00
13-10-2021,20,19:30 - 19:45,19450.60,12167.40,12167.40,12167.40,20000.00,20000.00
