date,hour,time,purchase bid,sell bid,mcv,fsv,mcp
6/2/2021,6,5:00,6608.3,18364.6,5667.6,5667.6,2130.13
6/2/2021,6,5:15,6857.2,17091.5,6021.1,6021.1,2015.33
6/2/2021,6,5:30,7227.4,16266.9,6286.2,6286.2,2128.04
6/2/2021,6,5:45,7847.8,15532.4,6703.6,6703.6,2250.34
6/2/2021,7,6:00,8621.4,14238.4,7732.7,7732.7,2580.26
6/2/2021,7,6:15,10566,13882.5,9829.8,9829.8,2759.65
6/2/2021,7,6:30,11582.6,13079.5,10544.07,10544.06,3000.43
6/2/2021,7,6:45,12575.9,12665.6,11383.9,11383.9,3500
6/2/2021,8,7:00,12539.3,12027,10986.4,10986.4,3579.23
6/2/2021,8,7:15,13237.4,11599.1,11188.3,11188.3,4292
6/2/2021,8,7:30,13415.5,11060.1,10929.8,10929.8,4900.13
6/2/2021,8,7:45,13251.8,10703.9,10458.6,10458.6,5700.11
6/2/2021,9,8:00,12805.9,10727.4,10484.4,10484.4,5250.82
6/2/2021,9,8:15,12250.8,10229.2,9986.2,9986.2,5300.01
6/2/2021,9,8:30,11806.8,9478.9,9433.9,9433.9,6000.16
6/2/2021,9,8:45,11268.9,9472.2,9224.41,9224.41,4900.64
6/2/2021,10,9:00,11551.1,8779.5,8739.5,8739.5,6000.8
6/2/2021,10,9:15,11965.9,8661.2,8631.2,8631.2,6500.06
6/2/2021,10,9:30,11260,8655,8552.7,8552.7,5899.38
6/2/2021,10,9:45,11045.1,8747.9,8509.9,8509.9,5250.01
6/2/2021,11,10:00,10585.9,8821.2,8263.19,8263.19,4200.85
6/2/2021,11,10:15,10562.4,8550.4,8238.8,8238.8,4291.53
6/2/2021,11,10:30,10977.9,8576.7,8401.9,8401.9,4552.79
6/2/2021,11,10:45,10555.6,8254.5,7932.5,7932.5,4291.49
6/2/2021,12,11:00,10074,8360.3,7764.11,7764.11,3701.87
6/2/2021,12,11:15,9462.1,8408.4,7475.2,7475.2,3349.82
6/2/2021,12,11:30,8711.5,8391.7,7248.6,7248.6,2824.68
6/2/2021,12,11:45,8605.1,8370.1,7237.28,7237.28,2850.91
6/2/2021,13,12:00,9553.2,8883.7,7842,7842,3111.58
6/2/2021,13,12:15,9685,8955.9,7914.2,7914.2,3166.56
6/2/2021,13,12:30,9127.2,8813.3,7570.1,7570.1,3000.24
6/2/2021,13,12:45,8813.7,8962.3,7463.4,7463.4,2824.83
6/2/2021,14,13:00,7885.9,9668.5,7015.2,7015.2,2669.64
6/2/2021,14,13:15,7433,10382.6,6685,6685,2580.5
6/2/2021,14,13:30,7551.8,10992.9,6803.8,6803.8,2581
6/2/2021,14,13:45,7535.4,11407.2,6717.3,6717.3,2600.7
6/2/2021,15,14:00,7764.4,11847.2,6894,6894,2723.73
6/2/2021,15,14:15,8408.4,12401,7304,7304,2723.87
6/2/2021,15,14:30,8870.7,12986.2,8046.29,8046.29,2735.03
6/2/2021,15,14:45,9325.9,12828.3,8498.46,8498.46,2759.14
6/2/2021,16,15:00,10070.9,12971.7,8723.66,8723.66,2759.13
6/2/2021,16,15:15,10592.5,12959.9,9165.24,9165.24,2759.26
6/2/2021,16,15:30,11323,12862.7,9816.28,9816.28,2824.96
6/2/2021,16,15:45,12216,12815.9,10300.52,10300.51,3000.81
6/2/2021,17,16:00,12613.9,12589.1,10575.32,10575.32,3051.19
6/2/2021,17,16:15,13162.1,12356.1,10882.1,10882.1,3349.84
6/2/2021,17,16:30,13629.4,11622.8,10934.1,10934.1,3980.97
6/2/2021,17,16:45,13973.8,10866.6,10558.7,10558.7,4603.37
6/2/2021,18,17:00,12422.6,10615.6,10114.4,10114.4,3821.57
6/2/2021,18,17:15,12302.1,9795.5,9592.4,9592.4,4300.32
6/2/2021,18,17:30,12617.5,9053,8892.7,8892.7,5073.15
6/2/2021,18,17:45,13283.4,8900.7,8740.4,8740.4,5510.24
6/2/2021,19,18:00,13546.3,10002.4,9819.4,9819.4,5471.69
6/2/2021,19,18:15,14201.7,10195.6,10185.6,10185.6,6000.51
6/2/2021,19,18:30,14484.7,10019.6,10014.6,10014.6,6806.73
6/2/2021,19,18:45,14603,10196,10191,10191,6305.47
6/2/2021,20,19:00,14316.4,10146.4,9958.4,9958.4,5682.75
6/2/2021,20,19:15,14326.3,9971,9823,9823,5734.8
6/2/2021,20,19:30,13773.6,9608.2,9460.2,9460.2,5614.8
6/2/2021,20,19:45,12862.3,10045,9857,9857,4900.67
6/2/2021,21,20:00,11892.1,10298.7,9708.8,9708.8,4100.41
6/2/2021,21,20:15,11392.8,10162.4,9377,9377,3700.12
6/2/2021,21,20:30,10232.4,10529.5,8812.06,8812.06,3369.25
6/2/2021,21,20:45,9293.1,10401.6,7786.4,7786.4,3111.42
6/2/2021,22,21:00,8549.9,10603.9,7306.4,7306.4,2999.32
6/2/2021,22,21:15,7906,10317.9,6694.2,6694.2,2994.97
6/2/2021,22,21:30,7421.3,10317.9,6234.5,6234.5,2991.73
6/2/2021,22,21:45,7070.3,9977.9,5883.6,5883.6,2901.86
6/2/2021,23,22:00,6569.5,10047.1,5312.5,5312.5,2579.01
6/2/2021,23,22:15,6488.3,10334.6,5230.8,5230.8,2579.3
6/2/2021,23,22:30,6108.6,11128.6,4924.7,4924.7,2398.47
6/2/2021,23,22:45,6497,11618,4996.8,4996.8,2699.61
6/2/2021,24,23:00,6506.9,13053.9,4589.4,4589.4,2213.08
6/2/2021,24,23:15,6511.8,13054,4632.3,4632.3,2208.14
6/2/2021,24,23:30,6486.5,13139,4756.3,4756.3,2206.3
6/2/2021,24,23:45,6367.4,12980.5,4882.3,4882.3,2203.8
7/2/2021,1,0:00,5499.1,12791.8,4388.5,4388.5,2120.63
7/2/2021,1,0:15,5693.9,13664.3,4500.5,4500.5,2213.42
7/2/2021,1,0:30,5768.8,14480,4587.1,4587.1,2205.44
7/2/2021,1,0:45,5931.3,15207,4749.9,4749.9,2205.97
7/2/2021,2,1:00,6378,15939.7,4738.2,4738.2,2204.59
7/2/2021,2,1:15,6458.5,16702.8,4846.3,4846.3,2204.11
7/2/2021,2,1:30,6595.3,16781.8,4978.3,4978.3,2202.4
7/2/2021,2,1:45,6583.6,17415.8,5117.3,5117.3,2201.11
7/2/2021,3,2:00,6515.7,17559,5038.2,5038.2,2102.03
7/2/2021,3,2:15,6525.4,18120.9,5115.1,5115.1,2101.46
7/2/2021,3,2:30,6493.7,18250.5,5212.7,5212.7,2100.45
7/2/2021,3,2:45,6599.5,18221.5,5307.7,5307.7,2100.53
7/2/2021,4,3:00,6478.7,18286.9,5306.2,5306.2,2011.75
7/2/2021,4,3:15,6472.5,18240.9,5344.2,5344.2,2000.79
7/2/2021,4,3:30,6499.9,18198.9,5324.2,5324.2,2015.28
7/2/2021,4,3:45,6427.6,18193.8,5387.1,5387.1,2000.26
7/2/2021,5,4:00,6497.4,18124.9,5462.1,5462.1,2000.23
7/2/2021,5,4:15,6486.7,17610.9,5134.1,5134.1,2150.49
7/2/2021,5,4:30,6404.8,17335,4790.1,4790.1,2158.73
7/2/2021,5,4:45,6522.5,17134.4,4821.11,4821.11,2205.21
7/2/2021,6,5:00,6452.6,16134,5439.42,5439.42,2205.91
7/2/2021,6,5:15,6796.5,15077.3,5782.74,5782.74,2205.87
7/2/2021,6,5:30,7088.8,14767.7,6076.8,6076.8,2205.98
7/2/2021,6,5:45,7745.1,14347.2,6167.2,6167.2,2398.17
7/2/2021,7,6:00,8188.5,13603.8,7289.9,7289.9,2723.93
7/2/2021,7,6:15,9434.7,12991.8,8576.5,8576.5,2894.33
7/2/2021,7,6:30,9885.9,12731,8988.7,8988.7,2939.98
7/2/2021,7,6:45,10334.8,13065,9532.08,9532.07,3000.04
7/2/2021,8,7:00,9749.4,12218.8,8881.2,8881.2,2939.7
7/2/2021,8,7:15,10023.1,12461.3,9154.9,9154.9,2939.29
7/2/2021,8,7:30,8877.2,12502.7,8296.9,8296.9,2759.73
7/2/2021,8,7:45,8424.6,12521.6,7844.3,7844.3,2759.45
7/2/2021,9,8:00,8323.4,12642.4,7650.2,7650.2,3068.44
7/2/2021,9,8:15,8140.5,12134.9,7419.9,7419.9,3269.04
7/2/2021,9,8:30,7900.4,11461,7174.8,7174.8,3269.97
7/2/2021,9,8:45,7486.8,11348.2,6766.2,6766.2,3269.41
7/2/2021,10,9:00,7958,10882,6758.1,6758.1,3269.63
7/2/2021,10,9:15,8061.8,10737.9,6863.8,6863.8,3269.97
7/2/2021,10,9:30,9143.7,10648.1,7635.1,7635.1,3600.89
7/2/2021,10,9:45,9082.3,10232.3,7287,7287,3985.28
7/2/2021,11,10:00,8973.6,10352.9,7275.2,7275.2,3500.64
7/2/2021,11,10:15,8890,10419.8,7276.37,7276.37,3499.66
7/2/2021,11,10:30,8888,10043.7,7074.51,7074.51,3499.53
7/2/2021,11,10:45,8838.5,10160.4,6926.2,6926.2,3489.4
7/2/2021,12,11:00,8465.1,9659.2,6503.3,6503.3,3489.66
7/2/2021,12,11:15,8283.7,9429.7,6325.6,6325.6,3489.27
7/2/2021,12,11:30,8686.3,9682.4,5990.2,5990.2,3200.53
7/2/2021,12,11:45,8491.2,9838.9,6119.7,6119.7,3200.39
7/2/2021,13,12:00,8651.5,10256.6,6761.9,6761.9,3437.9
7/2/2021,13,12:15,8566.1,10328.4,6787.1,6787.1,3437.88
7/2/2021,13,12:30,8321.5,10435,6638.2,6638.2,3170.72
7/2/2021,13,12:45,7873.5,10689.8,6605.51,6605.51,2819.95
7/2/2021,14,13:00,7493.6,11721.2,6611.7,6611.7,2900.34
7/2/2021,14,13:15,7394.1,12397.4,6536.7,6536.7,2894.28
7/2/2021,14,13:30,7182.3,13027.9,6452.61,6452.61,2740
7/2/2021,14,13:45,7438.2,13358.9,6704.87,6704.87,2759.69
7/2/2021,15,14:00,7391.5,14533.9,6607.59,6607.59,2724.39
7/2/2021,15,14:15,7659.6,15213.6,6875.71,6875.71,2723.72
7/2/2021,15,14:30,7742.8,15518.3,7089.88,7089.88,2659.78
7/2/2021,15,14:45,8458,15365,7669.12,7669.12,2723.47
7/2/2021,16,15:00,8788.5,15222.5,7900.61,7900.61,2723.78
7/2/2021,16,15:15,9236.4,15135.8,8453.6,8453.6,2739.29
7/2/2021,16,15:30,9776.1,15110,8889.9,8889.9,2759.28
7/2/2021,16,15:45,10232.4,15011.8,9346.2,9346.2,2759.99
7/2/2021,17,16:00,10395.2,14541.6,9665.2,9665.2,2789.81
7/2/2021,17,16:15,11075.8,14357.1,10221.2,10221.2,2939.76
7/2/2021,17,16:30,11581.2,13261.3,10519,10519,3333.02
7/2/2021,17,16:45,11716.5,12512.4,10488.6,10488.6,3489.1
7/2/2021,18,17:00,10437.7,12642.8,9331.9,9331.9,2894.23
7/2/2021,18,17:15,9982.8,11967.2,8826.1,8826.1,2911.49
7/2/2021,18,17:30,9723.7,11092.1,8264.7,8264.7,3269.47
7/2/2021,18,17:45,9972.6,11101.7,8456.7,8456.7,3337.38
7/2/2021,19,18:00,10248.9,11415.1,9155,9155,3489.45
7/2/2021,19,18:15,10700.9,11669.2,9478.7,9478.7,3811.62
7/2/2021,19,18:30,11241.9,11495,9702.5,9702.5,4243.89
7/2/2021,19,18:45,11334.6,11349,9752.13,9752.13,4246.19
7/2/2021,20,19:00,10407.7,11046.4,8899.9,8899.9,4101.2
7/2/2021,20,19:15,10508.4,10915.6,8872.36,8872.36,4229.16
7/2/2021,20,19:30,10143.7,10966.7,8606.35,8606.35,4129.19
7/2/2021,20,19:45,9899.4,11009.1,8586.2,8586.2,3750.61
7/2/2021,21,20:00,8840.8,11052.3,7762.25,7762.25,3248.57
7/2/2021,21,20:15,8342.1,11223.8,7234.46,7234.46,3245.28
7/2/2021,21,20:30,8008.4,11422.9,6952.4,6952.4,3242.96
7/2/2021,21,20:45,7290.7,11522.9,6274.6,6274.6,3068.9
7/2/2021,22,21:00,6617.9,11554.3,5681.57,5681.57,2799.35
7/2/2021,22,21:15,6147.3,11468.3,5216.96,5216.96,2709.77
7/2/2021,22,21:30,5584,11547.3,4748.9,4748.9,2699.8
7/2/2021,22,21:45,5208.8,10952.3,4391,4391,1999.98
7/2/2021,23,22:00,5074.7,10713.7,4097.7,4097.7,2300.52
7/2/2021,23,22:15,4959.3,11271.2,3966.1,3966.1,2320.5
7/2/2021,23,22:30,4426.1,11390.7,3631.5,3631.5,2099.42
7/2/2021,23,22:45,4316.6,11814.3,3536.1,3536.1,2050.86
7/2/2021,24,23:00,4910.4,12944.7,3755.1,3755.1,2398.03
7/2/2021,24,23:15,5130.6,12770.7,3868.5,3868.5,2564.17
7/2/2021,24,23:30,5236.7,13017.7,4079.3,4079.3,2398.58
7/2/2021,24,23:45,5103.8,12903.1,4034.4,4034.4,2200.8
8/2/2021,1,0:00,5674.1,14369.7,4707.7,4707.7,1999.63
8/2/2021,1,0:15,5765.3,15288.1,4798.9,4798.9,1999.11
8/2/2021,1,0:30,5730.9,15988.6,4844.7,4844.7,1986.48
8/2/2021,1,0:45,5761.8,16759.5,4875.6,4875.6,1986.01
8/2/2021,2,1:00,6035.5,17526.3,5144.6,5144.6,1950.06
8/2/2021,2,1:15,6205.5,18217.1,5322,5322,1916.85
8/2/2021,2,1:30,6302.5,18346.2,5419,5419,1916.53
8/2/2021,2,1:45,6342.8,18956.2,5488.8,5488.8,1879.83
8/2/2021,3,2:00,6379.8,19190.5,5537.9,5537.9,1879.02
8/2/2021,3,2:15,6390.3,19736.5,5566,5566,1866.96
8/2/2021,3,2:30,6355.2,19821,5530.9,5530.9,1866.67
8/2/2021,3,2:45,6427.8,19861,5603.5,5603.5,1866.81
8/2/2021,4,3:00,6519.9,19964.5,5690.8,5690.8,1866.97
8/2/2021,4,3:15,6538,19837.6,5708.9,5708.9,1866.93
8/2/2021,4,3:30,6541.4,19950.6,5712.3,5712.3,1866.63
8/2/2021,4,3:45,6515.5,19995.6,5686.4,5686.4,1866.5
8/2/2021,5,4:00,6685.1,19744.6,5841.8,5841.8,1866.78
8/2/2021,5,4:15,6772.9,19200.6,5781,5781,1986.96
8/2/2021,5,4:30,6723,18829.2,5842.3,5842.3,1999.79
8/2/2021,5,4:45,6953.5,18564.3,5864.3,5864.3,2178.39
8/2/2021,6,5:00,6977.6,17092.8,5865.4,5865.4,2178.07
8/2/2021,6,5:15,7752.1,15947.8,6390.6,6390.6,2255.84
8/2/2021,6,5:30,8325.5,15222.7,6745.8,6745.8,2300.53
8/2/2021,6,5:45,8982,14690.7,7109.7,7109.7,2579.6
8/2/2021,7,6:00,9670.6,13512.6,8480.8,8480.8,2773.83
8/2/2021,7,6:15,11195.3,13121.6,10101,10101,2850.76
8/2/2021,7,6:30,12047.1,12801.7,10745.5,10745.5,3335.15
8/2/2021,7,6:45,12568.8,12969.7,11328,11328,3441.34
8/2/2021,8,7:00,12450.3,12891.2,11192.9,11192.9,3339.88
8/2/2021,8,7:15,13434.8,12599.6,11772.63,11772.63,3711.26
8/2/2021,8,7:30,13481.7,12183.9,11423,11423,4271.16
8/2/2021,8,7:45,13027.9,11799,11058.3,11058.3,4500.98
8/2/2021,9,8:00,12611.5,11937.4,10765,10765,4459.25
8/2/2021,9,8:15,12206,11271.2,10239.6,10239.6,4807.57
8/2/2021,9,8:30,12020.8,10755.4,10003.4,10003.4,4999.04
8/2/2021,9,8:45,11396.4,10596.3,9485.2,9485.2,4710.09
8/2/2021,10,9:00,11441.3,10121.3,9036.9,9036.9,4828.16
8/2/2021,10,9:15,11418.6,9706.8,9016.9,9016.9,4999.31
8/2/2021,10,9:30,11060.2,9425.7,8656.2,8656.2,4898.6
8/2/2021,10,9:45,10750.4,9394.7,8276.4,8276.4,4840.47
8/2/2021,11,10:00,10066.3,9436.4,7805.2,7805.2,4271.06
8/2/2021,11,10:15,10122.3,9444.6,7877.9,7877.9,3999.64
8/2/2021,11,10:30,9502.5,9030.1,7441.45,7441.45,3499.79
8/2/2021,11,10:45,9470.3,8687.9,7135.32,7135.31,3600.83
8/2/2021,12,11:00,9384.1,9192.5,7330.21,7330.21,3499.32
8/2/2021,12,11:15,8955.1,8877.7,6795.9,6795.9,3338.92
8/2/2021,12,11:30,8972,8821.4,6774.7,6774.7,3437.56
8/2/2021,12,11:45,8825.3,8794.7,6763.7,6763.7,3338.97
8/2/2021,13,12:00,8689.6,8960.4,7034.1,7034.1,3349.81
8/2/2021,13,12:15,8626.3,9175.6,7239.4,7239.4,3437.96
8/2/2021,13,12:30,8525.4,9388.3,7180.1,7180.1,3338.94
8/2/2021,13,12:45,8742.4,9816,7363.3,7363.3,3437.85
8/2/2021,14,13:00,8393.7,10640.5,7384.2,7384.2,2989.58
8/2/2021,14,13:15,8223.2,11413,7331.9,7331.9,2809.51
8/2/2021,14,13:30,8137.1,11904.3,7304.4,7304.4,2773.34
8/2/2021,14,13:45,8222.4,12344.3,7427.3,7427.3,2669.2
8/2/2021,15,14:00,8283.4,12719.1,7616.1,7616.1,2580.96
8/2/2021,15,14:15,8346.1,13151.8,7678.8,7678.8,2580.72
8/2/2021,15,14:30,8671,13705.9,7998.7,7998.7,2580.43
8/2/2021,15,14:45,9362.9,13518,8654.9,8654.9,2749.66
8/2/2021,16,15:00,9771.9,13110.6,8858.03,8858.03,2785.88
8/2/2021,16,15:15,10211.7,13138.9,9243.03,9243.03,2809.29
8/2/2021,16,15:30,10374.5,13184.6,9574.4,9574.4,2809.51
8/2/2021,16,15:45,10866.8,13088.2,10065.5,10065.5,2829.82
8/2/2021,17,16:00,10986.5,12968.2,9848.3,9848.3,2809.79
8/2/2021,17,16:15,11770.5,12687,10355.9,10355.9,2989.64
8/2/2021,17,16:30,12737.5,11830.2,10749.79,10749.79,3529.33
8/2/2021,17,16:45,12635.9,11019.7,10224.6,10224.6,4271.1
8/2/2021,18,17:00,11071,10351.4,9173.57,9173.57,3489.44
8/2/2021,18,17:15,10952.9,9611.9,8733.76,8733.76,3821.25
8/2/2021,18,17:30,10828.4,9160.6,8391.34,8391.34,4271.04
8/2/2021,18,17:45,11052.1,9117.8,8573.25,8573.25,4429.64
8/2/2021,19,18:00,11540.5,9367.1,8860.6,8860.6,4929.02
8/2/2021,19,18:15,12011.8,9538.7,9264.4,9264.4,4999.58
8/2/2021,19,18:30,12302.7,9715.1,9522.1,9522.1,5250.87
8/2/2021,19,18:45,12568.1,9777.7,9591.7,9591.7,5333.78
8/2/2021,20,19:00,12155.4,9760.5,9574.5,9574.5,5200.05
8/2/2021,20,19:15,11919.9,9724.6,9384.7,9384.7,4999.36
8/2/2021,20,19:30,11676.7,9586.2,9163.2,9163.2,4950.29
8/2/2021,20,19:45,11060.2,9322.8,8906.8,8906.8,4500.92
8/2/2021,21,20:00,9892.9,9054.9,8138.82,8138.81,3920.84
8/2/2021,21,20:15,9371.1,9011.4,7950.41,7950.41,3500.73
8/2/2021,21,20:30,9079,9187.3,7705.2,7705.2,3498.36
8/2/2021,21,20:45,8529.7,9436,7035.8,7035.8,3400.23
8/2/2021,22,21:00,8279.2,9709.6,7072.6,7072.6,2999.85
8/2/2021,22,21:15,7987.8,9488.6,6781.2,6781.2,2999.06
8/2/2021,22,21:30,7505.2,9469.8,6298.6,6298.6,2994.79
8/2/2021,22,21:45,7112.3,9465.8,5977.7,5977.7,2992.33
8/2/2021,23,22:00,6557.8,9278.7,5135.9,5135.9,2576.92
8/2/2021,23,22:15,6427.6,9869.2,4952,4952,2700.75
8/2/2021,23,22:30,5865.3,10279.2,4497,4497,2500.26
8/2/2021,23,22:45,6123.9,10576.2,4670.7,4670.7,2669.06
8/2/2021,24,23:00,6216,11946.7,4699.9,4699.9,2500.09
8/2/2021,24,23:15,6461.4,11770.8,4974,4974,2410.34
8/2/2021,24,23:30,6707.3,11479.8,5148.98,5148.98,2398.44
8/2/2021,24,23:45,6696.3,11307.2,5029.18,5029.18,2574.71
9/2/2021,1,0:00,6127.6,13783.8,4809.2,4809.2,2128.4
9/2/2021,1,0:15,6413.4,14263.3,5103.21,5103.2,2130.87
9/2/2021,1,0:30,6416.2,15081.7,5127.8,5127.8,2128.43
9/2/2021,1,0:45,6538.2,16241.7,5398.3,5398.3,2000.88
9/2/2021,2,1:00,6714.1,16876.3,5574.6,5574.6,2049.7
9/2/2021,2,1:15,6835.2,17571.4,5835.1,5835.1,2000.43
9/2/2021,2,1:30,6887,18264.6,6009.1,6009.1,1999.76
9/2/2021,2,1:45,6981.9,18886.6,6104,6104,1999.75
9/2/2021,3,2:00,6852.4,18906.8,6037.3,6037.3,1986.93
9/2/2021,3,2:15,6803.4,18963.8,5988.3,5988.3,1986.69
9/2/2021,3,2:30,6766.1,18933.4,5951,5951,1986.49
9/2/2021,3,2:45,6837.7,19022.4,6022.6,6022.6,1986.49
9/2/2021,4,3:00,6724.2,18972.4,5922.6,5922.6,1950.86
9/2/2021,4,3:15,6714.8,19015.4,5963.6,5963.6,1950.38
9/2/2021,4,3:30,6798.6,19039.4,6065.6,6065.6,1950.2
9/2/2021,4,3:45,6815.3,19058.4,6103.2,6103.2,1949.78
9/2/2021,5,4:00,7209.7,18746.4,6382.2,6382.2,1986.58
9/2/2021,5,4:15,7201.4,18122.4,6131.6,6131.6,2000.97
9/2/2021,5,4:30,6839.6,17725.7,5899.7,5899.7,2049.34
9/2/2021,5,4:45,7012.6,17247.2,5834.2,5834.2,2201.05
9/2/2021,6,5:00,7215.7,16146.8,5989.4,5989.4,2205.46
9/2/2021,6,5:15,7908.2,15000.8,6241.2,6241.2,2299.22
9/2/2021,6,5:30,8369.9,14197.7,6506.8,6506.8,2307.23
9/2/2021,6,5:45,8724.2,13663.7,6826.7,6826.7,2500.27
9/2/2021,7,6:00,9725,13231.2,8499.1,8499.1,2759.36
9/2/2021,7,6:15,11174.1,13090.3,9853.3,9853.3,2939.14
9/2/2021,7,6:30,11937.8,12575.4,10596.5,10596.5,3441.54
9/2/2021,7,6:45,12861.5,12583.4,11317,11317,3799.92
9/2/2021,8,7:00,12500.5,12458.1,11205,11205,3579.12
9/2/2021,8,7:15,13430.9,12193.6,11390.5,11390.5,4100.14
9/2/2021,8,7:30,13573.5,12299.5,11753.7,11753.7,4322.91
9/2/2021,8,7:45,13668.5,11958.1,11646.7,11646.7,4800.02
9/2/2021,9,8:00,13215.9,11556.7,11276.6,11276.6,4682.99
9/2/2021,9,8:15,12637,10867.6,10721.6,10721.6,4999.58
9/2/2021,9,8:30,12433.9,10355.4,10306,10306,5300
9/2/2021,9,8:45,11653.8,10023.6,9744.2,9744.2,4900.77
9/2/2021,10,9:00,11713.8,9761.6,9432.5,9432.5,4647.35
9/2/2021,10,9:15,11620.4,9187.7,9138.4,9138.4,5300.11
9/2/2021,10,9:30,11071.2,9076.4,8788.1,8788.1,4682.82
9/2/2021,10,9:45,10596.7,8941.6,8358.7,8358.7,4322.85
9/2/2021,11,10:00,10059.3,8706.7,7828.3,7828.3,4300.25
9/2/2021,11,10:15,9974.6,8468,7589.6,7589.6,4300.17
9/2/2021,11,10:30,9233.8,8021.7,7093.3,7093.3,3800
9/2/2021,11,10:45,9220.2,8099.2,7123.1,7123.1,3600.33
9/2/2021,12,11:00,8809.2,8078.7,6990.38,6990.38,3499.18
9/2/2021,12,11:15,8631.5,8146.9,6850.7,6850.7,3349.06
9/2/2021,12,11:30,8409,8156.4,6698.7,6698.7,3170.13
9/2/2021,12,11:45,8398.8,8298,6815.3,6815.3,3002.78
9/2/2021,13,12:00,8521.8,8521.6,7188.6,7188.6,3199.29
9/2/2021,13,12:15,9122.9,8683.8,7692.6,7692.6,3500.72
9/2/2021,13,12:30,9145.8,8848.3,7722.87,7722.87,3499.53
9/2/2021,13,12:45,8988.7,9103.2,7592.1,7592.1,3400.44
9/2/2021,14,13:00,8206.2,9940.6,7271.9,7271.9,2900.31
9/2/2021,14,13:15,8099.2,10550.2,7255.6,7255.6,2759.22
9/2/2021,14,13:30,7813.8,11165.6,7010.9,7010.9,2659.75
9/2/2021,14,13:45,7988.4,11802.1,7288.2,7288.2,2580.53
9/2/2021,15,14:00,8080.7,12329.8,7397,7397,2580.2
9/2/2021,15,14:15,8108.7,12877.9,7425,7425,2580.05
9/2/2021,15,14:30,8685.4,13510.5,7996.7,7996.7,2580.48
9/2/2021,15,14:45,9296.1,13779.7,8470.6,8470.6,2723.45
9/2/2021,16,15:00,9609.2,13184.5,8762.6,8762.6,2749.75
9/2/2021,16,15:15,10387.8,13216.8,9537.8,9537.8,2759.84
9/2/2021,16,15:30,10583.7,13291,9719.9,9719.9,2789.46
9/2/2021,16,15:45,10831.7,13241.1,9958.8,9958.8,2791.52
9/2/2021,17,16:00,11212.8,12779.4,9949.6,9949.6,2809.62
9/2/2021,17,16:15,11881.8,12514.9,10303.84,10303.85,3000.34
9/2/2021,17,16:30,12618.7,11925.9,10949.4,10949.4,3500.56
9/2/2021,17,16:45,12725.2,11100.9,10622.7,10622.7,4459.37
9/2/2021,18,17:00,12017.1,10685.7,9860,9860,3800.41
9/2/2021,18,17:15,11618,10852.2,9786.6,9786.6,3600.15
9/2/2021,18,17:30,11262.9,10205.8,9362.69,9362.69,3700.97
9/2/2021,18,17:45,11486,10047.5,9329.4,9329.4,4322.42
9/2/2021,19,18:00,11745,10864.2,9973.2,9973.2,4322.84
9/2/2021,19,18:15,12300,10502.8,10242.7,10242.7,4900.27
9/2/2021,19,18:30,12754.9,10086,10065.9,10065.9,5700.31
9/2/2021,19,18:45,12771.3,9972.6,9952.5,9952.5,5700.44
9/2/2021,20,19:00,12283.6,9909.1,9889,9889,5319.22
9/2/2021,20,19:15,11840.3,9722.2,9702.1,9702.1,5170.27
9/2/2021,20,19:30,11304.6,9687.4,9337.3,9337.3,4789.16
9/2/2021,20,19:45,10748.3,9676.7,9020.2,9020.2,4322.39
9/2/2021,21,20:00,9296.5,9561.6,8271.4,8271.4,3799.84
9/2/2021,21,20:15,8931.9,9642.1,8071.5,8071.5,3349.31
9/2/2021,21,20:30,8734.3,9910,7890.1,7890.1,3289.52
9/2/2021,21,20:45,7651.1,10082.7,6803.3,6803.3,3108.49
9/2/2021,22,21:00,7694.2,9958.4,6776.7,6776.7,3242.36
9/2/2021,22,21:15,7307.3,9929.4,6570.7,6570.7,2994.48
9/2/2021,22,21:30,6593.6,9882.5,5895.2,5895.2,2809.64
9/2/2021,22,21:45,6197.9,9791.5,5508.9,5508.9,2708.41
9/2/2021,23,22:00,6195.4,11033.6,5011.9,5011.9,2500.76
9/2/2021,23,22:15,6032.9,11485.1,4813.4,4813.4,2600.87
9/2/2021,23,22:30,5682.4,11911.2,4477.7,4477.7,2576.42
9/2/2021,23,22:45,5753.6,12097.1,4375.04,4375.04,2307.89
9/2/2021,24,23:00,5934.1,13058.1,4518.3,4518.3,2304.42
9/2/2021,24,23:15,5995.6,12361.1,4670.3,4670.3,2302.27
9/2/2021,24,23:30,5761.6,12332.3,4713.9,4713.9,2205.51
9/2/2021,24,23:45,5692.9,12053.7,4493.3,4493.3,2300.8
10/2/2021,1,0:00,7737.7,13659.5,5629.2,5629.2,2500.76
10/2/2021,1,0:15,7945,14056.5,5685.5,5685.5,2445.76
10/2/2021,1,0:30,8094.9,14948.9,6086.8,6086.8,2306.22
10/2/2021,1,0:45,8327.4,15730.8,6643.7,6643.7,2302.06
10/2/2021,2,1:00,8351.2,16648.5,6744.4,6744.4,2252.25
10/2/2021,2,1:15,8367.4,17469.5,6868.4,6868.4,2251.17
10/2/2021,2,1:30,8268.6,18162.9,6957.4,6957.4,2200.09
10/2/2021,2,1:45,8210.6,18816.9,6902.6,6902.6,2155.53
10/2/2021,3,2:00,8261.3,19038.1,6954.9,6954.9,2155.72
10/2/2021,3,2:15,8373.8,19395.1,7067.6,7067.6,2155.5
10/2/2021,3,2:30,8332.8,19408.8,7026.6,7026.6,2155.29
