date,hour,time,purchase bid,sell bid,mcv,fsv,mcp
11/1/2021,17,16:00,11815.1,11468.9,9329.6,9329.6,3058.24
11/1/2021,17,16:15,12347.1,11248.2,9701.7,9701.7,3282.38
11/1/2021,17,16:30,12784.2,10684.5,9842,9842,3592.28
11/1/2021,17,16:45,12395.8,9981.5,9637.85,9637.85,3830.42
11/1/2021,18,17:00,11766.2,9724.7,9016.8,9016.8,3489.24
11/1/2021,18,17:15,11169.5,9270.6,8430.9,8430.9,3400.65
11/1/2021,18,17:30,11275.6,8214.1,8128.6,8128.6,3900.05
11/1/2021,18,17:45,12297.6,8093.4,8012.9,8012.9,4700.6
11/1/2021,19,18:00,13273.4,9212.4,9202.4,9202.4,4635.46
11/1/2021,19,18:15,14201.1,8818.4,8808.4,8808.4,5300.1
11/1/2021,19,18:30,15271.5,8522.8,8522.8,8522.8,5600.26
11/1/2021,19,18:45,15659.2,8399.8,8399.8,8399.8,5600.23
11/1/2021,20,19:00,15101.6,8491.1,8491.1,8491.1,5250.87
11/1/2021,20,19:15,15035.3,8204.1,8204.1,8204.1,4900.6
11/1/2021,20,19:30,14160.5,7796.9,7796.9,7796.9,4700.21
11/1/2021,20,19:45,12860.5,7689.2,7659.2,7659.2,4500.03
11/1/2021,21,20:00,11179.5,7354.7,7109.2,7109.2,3900.71
11/1/2021,21,20:15,10342.4,7394.3,6666,6666,3800.37
11/1/2021,21,20:30,9043.6,7694.5,6593.5,6593.5,3500.23
11/1/2021,21,20:45,8061,8004.6,6012,6012,3229.94
11/1/2021,22,21:00,7416.8,8178.9,5877,5877,3229.13
11/1/2021,22,21:15,7080.7,8301.9,5761.1,5761.1,2989.61
11/1/2021,22,21:30,6746.4,8505.9,5711.4,5711.4,2833.33
11/1/2021,22,21:45,6472,8690.9,5452.5,5452.5,2789.48
11/1/2021,23,22:00,6757.6,10003.6,4660.8,4660.8,2509.5
11/1/2021,23,22:15,6874.8,10487.7,4483.2,4483.2,2619.09
11/1/2021,23,22:30,6761.4,11460.6,4220,4220,2689.07
11/1/2021,23,22:45,6679.8,12375.2,3922.2,3922.2,2574.12
11/1/2021,24,23:00,7022.8,12572.4,3932.8,3932.8,2569.5
11/1/2021,24,23:15,7217.7,12408.4,3891.1,3891.1,2479.5
11/1/2021,24,23:30,7477.7,12565.4,3839.7,3839.7,2349.22
11/1/2021,24,23:45,7662.8,12403.3,4033.5,4033.5,2258.08
12/1/2021,1,0:00,6786.8,13254.8,5366,5366,2350.6
12/1/2021,1,0:15,6889.2,14039.4,5577,5577,2350.11
12/1/2021,1,0:30,6931.6,14888.4,5647.9,5647.9,2338.32
12/1/2021,1,0:45,6967.4,15631.9,5683.9,5683.9,2324.3
12/1/2021,2,1:00,7031.8,16594.6,5869.9,5869.9,2197.58
12/1/2021,2,1:15,6930.6,17309.6,5792.7,5792.7,2136.7
12/1/2021,2,1:30,6987,17701.8,5879.6,5879.6,2136.02
12/1/2021,2,1:45,6938.9,18358.8,5939.7,5939.7,2050.72
12/1/2021,3,2:00,7062.5,18188.1,6062.7,6062.7,2050.57
12/1/2021,3,2:15,7119.1,18787.1,6138.8,6138.8,2009.8
12/1/2021,3,2:30,6981.1,18847.1,6001,6001,2009.12
12/1/2021,3,2:45,7057.4,18888.1,6077.3,6077.3,2009.14
12/1/2021,4,3:00,6922.4,18957.9,6092.6,6092.6,1988.99
12/1/2021,4,3:15,6905.7,18962.9,5957.5,5957.5,2000.87
12/1/2021,4,3:30,6916.4,19044.9,6086.8,6086.8,1988.96
12/1/2021,4,3:45,6900.9,19091.9,6071.3,6071.3,1988.82
12/1/2021,5,4:00,7221.9,19150,6367.6,6367.6,2000.1
12/1/2021,5,4:15,7231,18813.9,6232.5,6232.5,2050.45
12/1/2021,5,4:30,7483.7,18402.5,6327.4,6327.4,2197.44
12/1/2021,5,4:45,7137.4,18156.9,5873.3,5873.3,2201.26
12/1/2021,6,5:00,7340.5,17121.2,6109.3,6109.3,2500.47
12/1/2021,6,5:15,7362.7,15867.7,6216.9,6216.9,2349.11
12/1/2021,6,5:30,7441.5,15275.1,6291.4,6291.4,2338.77
12/1/2021,6,5:45,7369.7,14786,6424.3,6424.3,2089.13
12/1/2021,7,6:00,8006.4,13677,7187.5,7187.5,2579.67
12/1/2021,7,6:15,9411.3,13283.3,8559.4,8559.4,2789.81
12/1/2021,7,6:30,10242.2,12612.3,9364.5,9364.5,2839.72
12/1/2021,7,6:45,10986.4,12655.5,10033.36,10033.35,3000.92
12/1/2021,8,7:00,11932.3,13099.1,10841.2,10841.2,3099.36
12/1/2021,8,7:15,12538.7,12233.6,11323.3,11323.3,3448.54
12/1/2021,8,7:30,12709.1,11023.8,10825.6,10825.6,4489.54
12/1/2021,8,7:45,13450.5,10600.5,10457.8,10457.8,5000.16
12/1/2021,9,8:00,14098.8,10271.4,10188.4,10188.4,5000.27
12/1/2021,9,8:15,14180.7,9830.6,9747.6,9747.6,5000.5
12/1/2021,9,8:30,14023.8,9471.5,9431.5,9431.5,5800.45
12/1/2021,9,8:45,13964.7,9195,9175,9175,6050.48
12/1/2021,10,9:00,13875.5,9337.2,9317.2,9317.2,6050.47
12/1/2021,10,9:15,14270.5,9354.7,9334.7,9334.7,6050.54
12/1/2021,10,9:30,14340.1,9431.3,9411.3,9411.3,6050.57
12/1/2021,10,9:45,13799.5,9457.6,9437.6,9437.6,6050.26
12/1/2021,11,10:00,13249,9314.1,9264.1,9264.1,5800.08
12/1/2021,11,10:15,12894.5,9158.5,9074.3,9074.3,5500.05
12/1/2021,11,10:30,12594.4,8973.6,8889.4,8889.4,4500.74
12/1/2021,11,10:45,12546.6,8997.3,8913.1,8913.1,4500.33
12/1/2021,12,11:00,11605.1,9099.6,8445.2,8445.2,3799.07
12/1/2021,12,11:15,11070.6,8862.6,8109.4,8109.4,3600.03
12/1/2021,12,11:30,10581.5,8703.5,7820.3,7820.3,3500.13
12/1/2021,12,11:45,9957.1,8407.5,7352.5,7352.5,3322.4
12/1/2021,13,12:00,10271.5,8879.8,7727.6,7727.6,3499.07
12/1/2021,13,12:15,10458.6,8967.4,7755.9,7755.9,3500.96
12/1/2021,13,12:30,10416,9258.5,7865,7865,3589.48
12/1/2021,13,12:45,10259,9610.8,7798.3,7798.3,3500.17
12/1/2021,14,13:00,8527.9,10646.6,7261.3,7261.3,2833.52
12/1/2021,14,13:15,8064.2,11328.4,6832.5,6832.5,2789.35
12/1/2021,14,13:30,8141,11957.9,6906.5,6906.5,2784.87
12/1/2021,14,13:45,8196.3,12670.4,7092.6,7092.6,2749.27
12/1/2021,15,14:00,8154.3,13232.7,7104.5,7104.5,2686.12
12/1/2021,15,14:15,8396,13783,7346.2,7346.2,2686.56
12/1/2021,15,14:30,8779.8,14080.7,7713.2,7713.2,2704.02
12/1/2021,15,14:45,9174.1,13787,8106.5,8106.5,2704.56
12/1/2021,16,15:00,9574.8,13555.4,8445.5,8445.5,2789.05
12/1/2021,16,15:15,9916.9,13446.9,8787.6,8787.6,2789.27
12/1/2021,16,15:30,10237.7,13063.1,9108.4,9108.4,2789.48
12/1/2021,16,15:45,10686.3,13321.4,9539.4,9539.4,2799.61
12/1/2021,17,16:00,10559,12809.2,9399.4,9399.4,2839.54
12/1/2021,17,16:15,10788.4,12358.2,9558.6,9558.6,2950.86
12/1/2021,17,16:30,11119.6,11788.6,9693.5,9693.5,2993.99
12/1/2021,17,16:45,11230.5,11012.3,9640.9,9640.9,3089.8
12/1/2021,18,17:00,10818.4,10667.5,9294.1,9294.1,3089.98
12/1/2021,18,17:15,10420.9,10063.9,8852.3,8852.3,3150.05
12/1/2021,18,17:30,10158.5,9502.5,8381.6,8381.6,3299.72
12/1/2021,18,17:45,11167.8,9404.2,8963.6,8963.6,4000.82
12/1/2021,19,18:00,11461.2,10521.4,9773.6,9773.6,3600.43
12/1/2021,19,18:15,12395.7,10090.2,9937.2,9937.2,4500.58
12/1/2021,19,18:30,13380.8,9783.6,9660.6,9660.6,5350.63
12/1/2021,19,18:45,13896.3,9679.7,9556.7,9556.7,5726.68
12/1/2021,20,19:00,13665.9,9615.5,9492.5,9492.5,5190.74
12/1/2021,20,19:15,13593.6,9099.2,9006.2,9006.2,5190.3
12/1/2021,20,19:30,12240,9111.1,8918.1,8918.1,4500.75
12/1/2021,20,19:45,11357.5,9023.9,8540.9,8540.9,4500.02
12/1/2021,21,20:00,9837.9,8779.1,7758.2,7758.2,3600.79
12/1/2021,21,20:15,9020.8,8994.8,7638.8,7638.8,3299.52
12/1/2021,21,20:30,7842.6,9525.8,6776.9,6776.9,3000.93
12/1/2021,21,20:45,6991.6,9746.8,6044.6,6044.6,2299.99
12/1/2021,22,21:00,6923.5,10167.5,5980.5,5980.5,2599.35
12/1/2021,22,21:15,6724.6,10388.5,5760.6,5760.6,2579.64
12/1/2021,22,21:30,6374.8,10214,5471.8,5471.8,2579.93
12/1/2021,22,21:45,6109.9,10689,5204.9,5204.9,2599.44
12/1/2021,23,22:00,6047.9,11766.6,4777.9,4777.9,2299.36
12/1/2021,23,22:15,5931.9,12430.8,4648.4,4648.4,2324.93
12/1/2021,23,22:30,5772.7,13052.2,4508.1,4508.1,2270.7
12/1/2021,23,22:45,5907.7,13820.2,4623.9,4623.9,2349.18
12/1/2021,24,23:00,6132.7,13900.3,4841.2,4841.2,2399.68
12/1/2021,24,23:15,6420.1,13457.3,5110.2,5110.2,2411.29
12/1/2021,24,23:30,6463.6,13903.9,5173.8,5173.8,2324.79
12/1/2021,24,23:45,6642.5,13667.9,5401.4,5401.4,2249
13-01-2021,1,0:00,6334.6,13976.4,5078.1,5078.1,2358.16
13-01-2021,1,0:15,6315,14784.4,5094.6,5094.6,2217.37
13-01-2021,1,0:30,6287,15578.5,5127.8,5127.8,2156.61
13-01-2021,1,0:45,6392.1,16472.3,5233,5233,2156.39
13-01-2021,2,1:00,6619.9,17426.7,5469.6,5469.6,2156.09
13-01-2021,2,1:15,6699.5,17971.7,5584.1,5584.1,2120.76
13-01-2021,2,1:30,6782.3,18167,5766.8,5766.8,2089.21
13-01-2021,2,1:45,6816.9,18785,5830.9,5830.9,2009.32
13-01-2021,3,2:00,6933.3,18482.9,5966.4,5966.4,2000.69
13-01-2021,3,2:15,6966.2,19158.9,6029.2,6029.2,1988.93
13-01-2021,3,2:30,6879,19220.9,5942,5942,1988.23
13-01-2021,3,2:45,6931.7,19279.9,5994.7,5994.7,1988.2
13-01-2021,4,3:00,6858.6,19347,5947.5,5947.5,1917.24
13-01-2021,4,3:15,6851,19332,5951.7,5951.7,1900.38
13-01-2021,4,3:30,6834.7,19407.7,5968.1,5968.1,1866.66
13-01-2021,4,3:45,6743.8,19589.7,5882.2,5882.2,1823.69
13-01-2021,5,4:00,6563.9,19405.7,5694.6,5694.6,1814.33
13-01-2021,5,4:15,6420.3,18841.7,5545,5545,1866.39
13-01-2021,5,4:30,6211.4,18342.4,5264.4,5264.4,1917.29
13-01-2021,5,4:45,6098.3,18094.4,5129.3,5129.3,1988.55
13-01-2021,6,5:00,6720.1,16908,5597.4,5597.4,2299.59
13-01-2021,6,5:15,7062.1,15943.6,5961.1,5961.1,2217.5
13-01-2021,6,5:30,7361.9,15195.2,6234.7,6234.7,2324.42
13-01-2021,6,5:45,7290.4,14832.7,6242,6242,2156.49
13-01-2021,7,6:00,8090.3,13901.5,7260.3,7260.3,2698.08
13-01-2021,7,6:15,9634.5,13803.4,8775.5,8775.5,2789.27
13-01-2021,7,6:30,10616.9,13094.8,9628.8,9628.8,2859.67
13-01-2021,7,6:45,11610.2,12892.6,10541.9,10541.9,3048.24
13-01-2021,8,7:00,12610.6,12740.3,11184.1,11184.1,3299.77
13-01-2021,8,7:15,13371.3,11673.8,11132.5,11132.5,4203.99
13-01-2021,8,7:30,13008,10647.3,10416,10416,4750.36
13-01-2021,8,7:45,12998.4,10382.9,10151.6,10151.6,4971.24
13-01-2021,9,8:00,13128.4,10115.7,9952.7,9952.7,5000.37
13-01-2021,9,8:15,13249.9,9737.4,9624.4,9624.4,6000.17
13-01-2021,9,8:30,13748.4,9303.2,9190.2,9190.2,6050.34
13-01-2021,9,8:45,13417.7,9403.6,9290.6,9290.6,6050.22
13-01-2021,10,9:00,13386.9,9538.9,9425.9,9425.9,6050.23
13-01-2021,10,9:15,13432.9,9489.6,9376.6,9376.6,6050.27
13-01-2021,10,9:30,13577.5,9357.8,9244.8,9244.8,6050.44
13-01-2021,10,9:45,13312.3,9376.6,9263.6,9263.6,6050.25
13-01-2021,11,10:00,12279,9546.6,9084,9084,4224.29
13-01-2021,11,10:15,12128.9,9651,9076.63,9076.62,3800.73
13-01-2021,11,10:30,12319.2,9401.9,9050.6,9050.6,4459.5
13-01-2021,11,10:45,12014.9,9259.1,8722.8,8722.8,4200.63
13-01-2021,12,11:00,11820.2,9765.5,8792.9,8792.9,3670.68
13-01-2021,12,11:15,11484.8,9626.9,8526.9,8526.9,3670.34
13-01-2021,12,11:30,10991.1,9422.6,8287.5,8287.5,3499.81
13-01-2021,12,11:45,10604.8,9434.6,8105,8105,3410.67
13-01-2021,13,12:00,10364.4,9521.4,8014.4,8014.4,3300.37
13-01-2021,13,12:15,10601.3,9734.9,8178,8178,3489.39
13-01-2021,13,12:30,10038.8,9910.7,7883.7,7883.7,3100.57
13-01-2021,13,12:45,9630.4,9975.6,7570.2,7570.2,3000.76
13-01-2021,14,13:00,8237.8,10761.2,6886.8,6886.8,2789.32
13-01-2021,14,13:15,7900.1,11312.8,6629,6629,2750.51
13-01-2021,14,13:30,7803.3,12039.9,6580.3,6580.3,2749.77
13-01-2021,14,13:45,7715.8,12757.7,6492.8,6492.8,2749.25
13-01-2021,15,14:00,7820,13220.2,6704.61,6704.61,2749.51
13-01-2021,15,14:15,7828.5,13733.6,6797,6797,2579.05
13-01-2021,15,14:30,8132.5,13984.4,7106.1,7106.1,2520.64
13-01-2021,15,14:45,8533,13685.2,7529.2,7529.2,2434.75
13-01-2021,16,15:00,9025.1,13588.6,7918.9,7918.9,2735.19
13-01-2021,16,15:15,9396.1,13379.8,8289.9,8289.9,2749.13
13-01-2021,16,15:30,9777.4,12977.7,8632.3,8632.3,2784.23
13-01-2021,16,15:45,10300.2,13352.8,9155.1,9155.1,2789.87
13-01-2021,17,16:00,10729.3,12497.4,9327,9327,2989.58
13-01-2021,17,16:15,11412.8,12244.7,9642.61,9642.61,3045.37
13-01-2021,17,16:30,11749.3,11684.2,9888.1,9888.1,3048.98
13-01-2021,17,16:45,11936.2,10953.6,9756.9,9756.9,3299.26
13-01-2021,18,17:00,10795.7,10301.4,8968.17,8968.17,3019.77
13-01-2021,18,17:15,10161.5,9688.6,8334.17,8334.17,3019.48
13-01-2021,18,17:30,10103.4,9357.4,8085.1,8085.1,3100.18
13-01-2021,18,17:45,10532.7,9284.4,8290.8,8290.8,3493.83
13-01-2021,19,18:00,11625.9,10603.9,9582.8,9582.8,3489.73
13-01-2021,19,18:15,12883,10052.8,9899.8,9899.8,4500.23
13-01-2021,19,18:30,13721.3,9755.4,9642.4,9642.4,5850.9
13-01-2021,19,18:45,14797.4,9736,9623,9623,5933.04
13-01-2021,20,19:00,14857.8,9799.9,9676.9,9676.9,5655.48
13-01-2021,20,19:15,14689.6,9592.4,9399.4,9399.4,5696.6
13-01-2021,20,19:30,13846.9,9776.1,9483.1,9483.1,4750.71
13-01-2021,20,19:45,12951.5,9575.5,9092.5,9092.5,4650.9
13-01-2021,21,20:00,11426.7,9297.3,8666.6,8666.6,4320.16
13-01-2021,21,20:15,10087.1,9558.5,8239.3,8239.3,3355.2
13-01-2021,21,20:30,9279.9,9993.6,7755.7,7755.7,3045.67
13-01-2021,21,20:45,8736.7,10364.8,7524.51,7524.51,2999.4
13-01-2021,22,21:00,7909.8,10330.4,6931.2,6931.2,2833.2
13-01-2021,22,21:15,7181.5,10347.4,6184.8,6184.8,2579.08
13-01-2021,22,21:30,6749.1,10395.5,5930.4,5930.4,2509.27
13-01-2021,22,21:45,6394.8,10568.5,5462.1,5462.1,2579.13
13-01-2021,23,22:00,5996.3,11153.3,4743.3,4743.3,2349.99
13-01-2021,23,22:15,5779.9,11951.5,4535.9,4535.9,2299.36
13-01-2021,23,22:30,5256.2,12469.6,4355.7,4355.7,1999.92
13-01-2021,23,22:45,5655.4,13418.6,4432.5,4432.5,2249.01
13-01-2021,24,23:00,6186,13567.8,4923.6,4923.6,2349.6
13-01-2021,24,23:15,6311.8,13479.8,5012.4,5012.4,2400.23
13-01-2021,24,23:30,6390.4,13970.3,5085.9,5085.9,2400.23
13-01-2021,24,23:45,6299.2,13735.2,5036,5036,2358.64
14-01-2021,1,0:00,6235.3,13819.3,4540.2,4540.2,2402.64
14-01-2021,1,0:15,6206.9,14748.3,4797.2,4797.2,2401.1
14-01-2021,1,0:30,6186.9,15571.9,5004.6,5004.6,2397.44
14-01-2021,1,0:45,6216,16360.9,5067.2,5067.2,2258.14
14-01-2021,2,1:00,6733.3,17400.1,5429.1,5429.1,2350.52
14-01-2021,2,1:15,6795.1,18311.1,5611.1,5611.1,2350.03
14-01-2021,2,1:30,6874.8,18677.4,5728.4,5728.4,2260.6
14-01-2021,2,1:45,6792.7,19317.4,5650.4,5650.4,2250.52
14-01-2021,3,2:00,6941.5,19303.7,5891.7,5891.7,2149.56
14-01-2021,3,2:15,6969.7,20016.7,5938.4,5938.4,2120.6
14-01-2021,3,2:30,6911.8,19981.6,5906.3,5906.3,2117.01
14-01-2021,3,2:45,6953,20026.6,5973.2,5973.2,2099.74
14-01-2021,4,3:00,6877.8,20178.1,5909,5909,2056.65
14-01-2021,4,3:15,6888,20173.1,5919.2,5919.2,2056.66
14-01-2021,4,3:30,6906.9,20080.8,5938.4,5938.4,2056.59
14-01-2021,4,3:45,6837.1,20190.8,5868.6,5868.6,2056.32
14-01-2021,5,4:00,6889.4,19988.2,5911.3,5911.3,2056.3
14-01-2021,5,4:15,6944.8,19256.2,5933.1,5933.1,2117.77
14-01-2021,5,4:30,7068.6,18937,5898.3,5898.3,2261.98
14-01-2021,5,4:45,6799.7,18598,5617.5,5617.5,2397.1
14-01-2021,6,5:00,7086.2,17367.7,5916.6,5916.6,2502.58
14-01-2021,6,5:15,7747.2,16247.4,5741.1,5741.1,2398.22
14-01-2021,6,5:30,8252.6,15544.4,6249.9,6249.9,2606.85
14-01-2021,6,5:45,8058.4,14983,6505.7,6505.7,2606.82
14-01-2021,7,6:00,8273.9,14127.8,7239.8,7239.8,2889.82
14-01-2021,7,6:15,10273.1,13609.9,9090.5,9090.5,3008.07
14-01-2021,7,6:30,10645.1,12371.8,9542.6,9542.6,3099.63
14-01-2021,7,6:45,11177,12107.4,9955.81,9955.81,3269.24
14-01-2021,8,7:00,11102,12076.4,9653.03,9653.03,3209.42
14-01-2021,8,7:15,11522.7,10955.8,9914.2,9914.2,3800.56
14-01-2021,8,7:30,11772,10601.3,9977.2,9977.2,4000.42
14-01-2021,8,7:45,11913.3,10303.9,9809.1,9809.1,4489.92
14-01-2021,9,8:00,11822.4,9995.6,9335.5,9335.5,4529.17
14-01-2021,9,8:15,11780.8,9293.1,8870.7,8870.7,4750.72
14-01-2021,9,8:30,11853.3,8841.3,8484.1,8484.1,5500.81
14-01-2021,9,8:45,11876.8,8943,8550.8,8550.8,5180.91
14-01-2021,10,9:00,11474.9,8898.5,8417.27,8417.27,4750.16
14-01-2021,10,9:15,11003.9,8863.3,8095.18,8095.18,4520.6
14-01-2021,10,9:30,10788.3,8687.1,7966.7,7966.7,4529.27
14-01-2021,10,9:45,10533.4,8661.6,7756.9,7756.9,4194.89
14-01-2021,11,10:00,10060.7,8350.7,7505.6,7505.6,3802.02
14-01-2021,11,10:15,9676.4,8359.4,7222.4,7222.4,3620.95
14-01-2021,11,10:30,9635.3,8453,7097.93,7097.94,3600.56
14-01-2021,11,10:45,9622.2,8501.1,7080.2,7080.2,3449.93
14-01-2021,12,11:00,9866.2,9110.6,7372.3,7372.29,3401
14-01-2021,12,11:15,9292,9107.5,6948.4,6948.4,3269.5
14-01-2021,12,11:30,9114,9170.9,6870.6,6870.6,3209.71
14-01-2021,12,11:45,8758.9,9065.4,6714.1,6714.1,3209.55
14-01-2021,13,12:00,9046.6,9249.1,6919.8,6919.8,3209.93
14-01-2021,13,12:15,9116.9,8980.2,6988.3,6988.3,3299.16
14-01-2021,13,12:30,8982.2,8966.7,6955,6955,3299.94
14-01-2021,13,12:45,8818.2,9250.8,6791.5,6791.5,3269.75
14-01-2021,14,13:00,7462.3,10032,6189.9,6189.9,2989.02
14-01-2021,14,13:15,7078.9,10630.3,6074,6074,2749.73
14-01-2021,14,13:30,7079.5,11327.7,6078.8,6078.8,2749.1
14-01-2021,14,13:45,7085.7,11928.7,6097.1,6097.1,2719.96
14-01-2021,15,14:00,6967.6,12603.4,6117.5,6117.5,2719.45
14-01-2021,15,14:15,7010.2,12933.1,6182,6182,2681.96
14-01-2021,15,14:30,7233,13135.4,6382.9,6382.9,2714.22
14-01-2021,15,14:45,7470,12840.5,6655.5,6655.5,2588.48
14-01-2021,16,15:00,7709.6,12571.8,6849.4,6849.4,2714.05
14-01-2021,16,15:15,7915.1,12379.1,7076.8,7076.8,2681.51
14-01-2021,16,15:30,8088.5,12181.3,7228.3,7228.3,2719.09
14-01-2021,16,15:45,8122.9,12395,7362.7,7362.7,2719.69
14-01-2021,17,16:00,8240.2,11702.6,7458,7458,2759.72
14-01-2021,17,16:15,8506.6,11453,7701.9,7701.9,2763.05
14-01-2021,17,16:30,9006.2,10888.4,7929.1,7929.1,2948.51
14-01-2021,17,16:45,9178.8,10245,8101.7,8101.7,2948.87
14-01-2021,18,17:00,7271.4,9861.6,6400.6,6400.6,2759.37
14-01-2021,18,17:15,6814.4,9389.6,6002.6,6002.6,2500.84
14-01-2021,18,17:30,6233.9,9171.1,5448.2,5448.2,2117.96
14-01-2021,18,17:45,6953.7,8539.3,5838,5838,2919.89
14-01-2021,19,18:00,7551.3,9827.9,6637.5,6637.5,2619.13
14-01-2021,19,18:15,8611.6,10093.5,7309.5,7309.5,3019.53
14-01-2021,19,18:30,9790.4,9966.6,8302.85,8302.84,3500.24
14-01-2021,19,18:45,11260.4,9849.1,9442.93,9442.94,4000.46
14-01-2021,20,19:00,11649.1,9739.2,9507.6,9507.6,4604.4
14-01-2021,20,19:15,12337.6,9785.5,9566.1,9566.1,5000.06
14-01-2021,20,19:30,12227,9765.8,9546.4,9546.4,4750.69
14-01-2021,20,19:45,11278.3,9684.8,9069.3,9069.3,4499.89
14-01-2021,21,20:00,10505.3,9663.9,8823.6,8823.6,3811.03
14-01-2021,21,20:15,9667.5,9785.9,8130.28,8130.28,3322.59
14-01-2021,21,20:30,8796.9,10162.1,7438.73,7438.73,3248.18
14-01-2021,21,20:45,7836.1,10347.1,6415.47,6415.47,3189.83
14-01-2021,22,21:00,7201.4,10439.9,6174.9,6174.9,2999.33
14-01-2021,22,21:15,6630.2,10433.1,5645.5,5645.5,2889.18
14-01-2021,22,21:30,6319,11159.1,5407,5407,2600.82
14-01-2021,22,21:45,6007.9,11561.6,5089,5089,2701.34
14-01-2021,23,22:00,5810,12802.5,4455,4455,2403.11
14-01-2021,23,22:15,5699.3,13626.5,4312,4312,2403.09
14-01-2021,23,22:30,5788.3,14562.5,4222.3,4222.3,2404.71
14-01-2021,23,22:45,6212.8,15513.5,4220.3,4220.3,2405.4
14-01-2021,24,23:00,6504.2,15605.3,4672.1,4672.1,2402.9
14-01-2021,24,23:15,6455.3,15593.3,4777.1,4777.1,2401.91
14-01-2021,24,23:30,6461.4,15749.3,4859.1,4859.1,2401.46
14-01-2021,24,23:45,6626.5,15458.3,4910.1,4910.1,2401.75
15-01-2021,1,0:00,5316,16075.4,4592.2,4592.2,1999.74
15-01-2021,1,0:15,5464.2,16850.4,4613.9,4613.9,2000.97
15-01-2021,1,0:30,5356.5,17594.4,4642.6,4642.6,1999.97
15-01-2021,1,0:45,5392,18341.4,4678.1,4678.1,1999.83
15-01-2021,2,1:00,5650.8,18938.4,4763.8,4763.8,2099.54
15-01-2021,2,1:15,5581,19905.4,4863.7,4863.7,1999.35
15-01-2021,2,1:30,5969.3,20332.7,5240.9,5240.9,2000.17
15-01-2021,2,1:45,6117.8,21053.7,5316.9,5316.9,2000.73
15-01-2021,3,2:00,6170.6,21347,5463,5463,1999.65
15-01-2021,3,2:15,6338.5,21471,5630.9,5630.9,1999.92
15-01-2021,3,2:30,6305.7,21581,5598.5,5598.5,1999.36
15-01-2021,3,2:45,6337.6,21595,5630.4,5630.4,1999.13
15-01-2021,4,3:00,6188,21917.4,5492.6,5492.6,1917.61
15-01-2021,4,3:15,6130.8,22015.4,5435.4,5435.4,1917.12
15-01-2021,4,3:30,6280.4,21783.8,5580,5580,1988.37
15-01-2021,4,3:45,6243.6,21795.8,5543.2,5543.2,1988.47
15-01-2021,5,4:00,6267,21526.8,5555.6,5555.6,1988.82
15-01-2021,5,4:15,6216.9,20665.8,5319.3,5319.3,2106.1
15-01-2021,5,4:30,6099.3,20243.2,5177.1,5177.1,2106.42
15-01-2021,5,4:45,5544.4,19719.2,4688.7,4688.7,2000.91
15-01-2021,6,5:00,4530.8,18112.8,3801.4,3801.4,1988.16
15-01-2021,6,5:15,4988.3,17071,4168.7,4168.7,2106.14
15-01-2021,6,5:30,5473.8,16255.6,4599.5,4599.5,2149.31
15-01-2021,6,5:45,5770.5,15626.2,4896.2,4896.2,2149.65
15-01-2021,7,6:00,6096.3,14425.3,5555.8,5555.8,2479.65
15-01-2021,7,6:15,7482.5,14136.4,6812.8,6812.8,2656.13
15-01-2021,7,6:30,7780.1,12563.5,7187.9,7187.9,2731.96
15-01-2021,7,6:45,8517.8,12755.9,7900.5,7900.5,2799.9
15-01-2021,8,7:00,8988.1,12399.3,8270.6,8270.6,2900.15
15-01-2021,8,7:15,9773.4,12038.3,9037.9,9037.9,2999.47
15-01-2021,8,7:30,10719.9,11741.9,9751.61,9751.61,3339.91
15-01-2021,8,7:45,10635.5,11281.1,9388.72,9388.72,3500.62
15-01-2021,9,8:00,11234.7,10820.5,9319.88,9319.88,3799.9
15-01-2021,9,8:15,11306.5,10383.9,9252.36,9252.37,4000.36
15-01-2021,9,8:30,11752.1,9745.1,8835.3,8835.3,4750.62
15-01-2021,9,8:45,11717.8,9594.3,8716.4,8716.4,4989.23
15-01-2021,10,9:00,11351.4,9484.4,8465.68,8465.69,4500.04
15-01-2021,10,9:15,11829.3,9427.4,8657.6,8657.6,5500.08
15-01-2021,10,9:30,12029.6,9311.8,8542,8542,5500.31
15-01-2021,10,9:45,11963.1,9315.6,8545.8,8545.8,5100.31
15-01-2021,11,10:00,11192.4,8996.3,8185.2,8185.2,4750.39
15-01-2021,11,10:15,11442.3,9054,8162.9,8162.9,4600.36
15-01-2021,11,10:30,11255.3,9042,8061.3,8061.3,4500.1
15-01-2021,11,10:45,10908.2,8882.7,7788.3,7788.3,4489.31
15-01-2021,12,11:00,10470.5,9468.8,7607.5,7607.5,3600.2
15-01-2021,12,11:15,10223.6,9250,7382.7,7382.7,3499.87
15-01-2021,12,11:30,9529.1,9374.7,7028.3,7028.3,3350.48
15-01-2021,12,11:45,8488.4,9310.7,6440.7,6440.7,3100.34
15-01-2021,13,12:00,8853.4,9383,6712.5,6712.5,3259.81
15-01-2021,13,12:15,8716.6,9283.8,6575.4,6575.4,3259.55
15-01-2021,13,12:30,8413.9,9277.4,6399.7,6399.7,3199.12
15-01-2021,13,12:45,7931.5,9457,6198.7,6198.7,3000.07
15-01-2021,14,13:00,7242.5,10008.3,5850.19,5850.19,2999.41
15-01-2021,14,13:15,6947.2,10731.1,5752.9,5752.9,2800.3
15-01-2021,14,13:30,6864.7,11562.4,5688.96,5688.96,2789.9
